,query_id,tag,confidence
53,INEX_LD-2012339,ENTITY/John_Langalibalele_Dube,1.0
54,INEX_LD-2012339,ENTITY/Nelson_Mandela,1.0
55,INEX_LD-2012343,ENTITY/The_Heart_of_a_Woman,1.0
56,INEX_LD-2012345,ENTITY/Texas,1.0
57,INEX_LD-2012347,ENTITY/Florida,1.0
58,INEX_LD-2012347,"ENTITY/Miami-Dade_County,_Florida",1.0
59,INEX_LD-2012349,ENTITY/Alexander_Nevsky,1.0
60,INEX_LD-2012355,ENTITY/England,1.0
61,INEX_LD-2012357,ENTITY/Bolshoi_Theatre,1.0
62,INEX_LD-2012357,ENTITY/Principal_dancer,1.0
63,INEX_LD-2012359,ENTITY/Bob_Ricker,1.0
64,INEX_LD-2012365,ENTITY/Massachusetts_Institute_of_Technology,1.0
65,INEX_LD-2012387,ENTITY/Myitsone_Dam,1.0
66,INEX_LD-2012389,ENTITY/Indian_Ocean,1.0
67,INEX_LD-2012390,ENTITY/National_League,1.0
68,INEX_XER-62,ENTITY/Neil_Gaiman,1.0
69,INEX_XER-64,ENTITY/Alan_Moore,1.0
70,INEX_XER-65,ENTITY/Australia,1.0
71,INEX_XER-72,ENTITY/Venice,1.0
72,INEX_XER-79,ENTITY/Charles_Rennie_Mackintosh,1.0
73,INEX_XER-86,ENTITY/World_war,1.0
74,INEX_XER-87,ENTITY/World_war,1.0
75,INEX_XER-91,ENTITY/Paul_Auster,1.0
76,INEX_XER-94,ENTITY/Europe,1.0
77,INEX_XER-95,ENTITY/Tom_Hanks,1.0
78,INEX_XER-100,ENTITY/Steve_Jobs,1.0
79,INEX_XER-100,ENTITY/Related,1.0
80,INEX_XER-108,ENTITY/United_States,1.0
81,INEX_XER-108,ENTITY/United_States,1.0
82,INEX_XER-110,ENTITY/Nobel_Prize,1.0
83,INEX_XER-113,ENTITY/Monaco_Grand_Prix,1.0
84,INEX_XER-113,ENTITY/Monaco_Grand_Prix_(video_game),1.0
85,INEX_XER-114,ENTITY/Europe,1.0
86,INEX_XER-116,ENTITY/Nobel_Prize,1.0
87,INEX_XER-117,ENTITY/The_Blues_Brothers,1.0
88,INEX_XER-117,ENTITY/The_Blues_Brothers_(film),1.0
89,INEX_XER-119,ENTITY/Cantons_of_Switzerland,1.0
90,INEX_XER-123,ENTITY/FIFA_World_Cup,1.0
91,INEX_XER-125,ENTITY/FIFA_World_Cup,1.0
92,INEX_XER-130,ENTITY/Star_Trek,1.0
93,INEX_XER-130,ENTITY/Star_Trek:_The_Original_Series,1.0
94,INEX_XER-130,ENTITY/Star_Trek:_The_Animated_Series,1.0
95,INEX_XER-130,ENTITY/Star_Trek_(film),1.0
96,INEX_XER-130,ENTITY/Star_Trek_Generations,1.0
97,INEX_XER-130,ENTITY/Star_Trek:_The_Motion_Picture,1.0
98,INEX_XER-133,ENTITY/European_Union,1.0
99,INEX_XER-135,ENTITY/Japan,1.0
100,INEX_XER-136,ENTITY/Major_League_Baseball,1.0
101,INEX_XER-138,ENTITY/Canada,1.0
102,INEX_XER-139,ENTITY/Akira_Kurosawa,1.0
103,INEX_XER-140,ENTITY/Germany,1.0
104,INEX_XER-141,ENTITY/Catalonia,1.0
105,INEX_XER-143,ENTITY/Hanseatic_League,1.0
106,INEX_XER-143,ENTITY/Netherlands,1.0
107,INEX_XER-143,ENTITY/Germany,1.0
108,QALD2_te-2,ENTITY/John_F._Kennedy,1.0
109,QALD2_te-3,ENTITY/Berlin,1.0
110,QALD2_te-5,ENTITY/Earth,1.0
111,QALD2_te-6,ENTITY/Sweden,1.0
112,QALD2_te-13,ENTITY/Premier_League,1.0
113,QALD2_te-17,ENTITY/Germany,1.0
114,QALD2_te-19,ENTITY/Vienna,1.0
115,QALD2_te-21,ENTITY/Ottawa,1.0
116,QALD2_te-21,ENTITY/The_Capital,1.0
117,QALD2_te-22,ENTITY/Texas,1.0
118,QALD2_te-24,ENTITY/Elizabeth_II,1.0
119,QALD2_te-27,ENTITY/Sean_Parnell,1.0
120,QALD2_te-28,ENTITY/Francis_Ford_Coppola,1.0
121,QALD2_te-29,ENTITY/William_Shatner,1.0
122,QALD2_te-33,ENTITY/All-Australian_team,1.0
123,QALD2_te-34,ENTITY/T._E._Lawrence,1.0
124,QALD2_te-34,ENTITY/Lawrence_of_Arabia_(film),1.0
125,QALD2_te-35,ENTITY/Skype,1.0
126,QALD2_te-39,ENTITY/Munich,1.0
127,QALD2_te-41,ENTITY/Intel,1.0
128,QALD2_te-42,ENTITY/Amanda_Palmer,1.0
129,QALD2_te-44,ENTITY/Weser,1.0
130,QALD2_te-45,ENTITY/Rhine,1.0
131,QALD2_te-46,ENTITY/Philippines,1.0
132,QALD2_te-48,ENTITY/Secret_Intelligence_Service,1.0
133,QALD2_te-51,ENTITY/Frisian_Islands,1.0
134,QALD2_te-51,ENTITY/Netherlands,1.0
135,QALD2_te-55,ENTITY/Mount_Olympus,1.0
136,QALD2_te-55,ENTITY/Goddess,1.0
137,QALD2_te-57,ENTITY/Apollo_Theater,1.0
138,QALD2_te-58,ENTITY/Salt_Lake_City,1.0
139,QALD2_te-58,ENTITY/Salt_Lake_City_metropolitan_area,1.0
140,QALD2_te-58,ENTITY/Roman_Catholic_Diocese_of_Salt_Lake_City,1.0
141,QALD2_te-59,ENTITY/Utah,1.0
142,QALD2_te-60,ENTITY/Denmark,1.0
143,QALD2_te-64,ENTITY/NASA,1.0
144,QALD2_te-65,ENTITY/John_Lennon,1.0
145,QALD2_te-66,ENTITY/Benjamin_Franklin,1.0
146,QALD2_te-67,ENTITY/Juan_Carlos_I_of_Spain,1.0
147,QALD2_te-72,ENTITY/Area_51,1.0
148,QALD2_te-76,ENTITY/Margaret_Thatcher,1.0
149,QALD2_te-80,ENTITY/William_Goldman,1.0
150,QALD2_te-81,ENTITY/Jack_Kerouac,1.0
151,QALD2_te-81,ENTITY/Viking_Press,1.0
152,QALD2_te-84,ENTITY/Captain_America,1.0
153,QALD2_te-84,ENTITY/The_Comic,1.0
154,QALD2_te-86,ENTITY/Australia,1.0
155,QALD2_te-87,ENTITY/Harold_and_Maude,1.0
156,QALD2_te-88,ENTITY/Clint_Eastwood,1.0
157,QALD2_te-89,ENTITY/Juliana_of_the_Netherlands,1.0
158,QALD2_te-90,ENTITY/Spain,1.0
159,QALD2_te-90,ENTITY/Prime_Minister_(rapper),1.0
160,QALD2_te-92,ENTITY/Bruce_Springsteen,1.0
161,QALD2_te-93,ENTITY/Sam_Raimi,1.0
162,QALD2_te-93,ENTITY/Army_of_Darkness,1.0
163,QALD2_te-97,ENTITY/Sea_of_Galilee,1.0
164,QALD2_te-98,ENTITY/Miffy,1.0
165,QALD2_tr-3,ENTITY/Bill_Clinton,1.0
166,QALD2_tr-4,ENTITY/Brooklyn_Bridge,1.0
167,QALD2_tr-6,ENTITY/Abraham_Lincoln,1.0
168,QALD2_tr-8,ENTITY/States_of_Germany,1.0
169,QALD2_tr-8,ENTITY/Social_Democratic_Party_of_Germany,1.0
170,QALD2_tr-8,ENTITY/Social_Democratic_Party_in_the_GDR,1.0
171,QALD2_tr-8,ENTITY/Social_Democratic_Party_(UK),1.0
172,QALD2_tr-8,ENTITY/Social_Democratic_Party_of_Austria,1.0
173,QALD2_tr-8,ENTITY/Swedish_Social_Democratic_Party,1.0
174,QALD2_tr-10,ENTITY/Nile,1.0
175,QALD2_tr-15,ENTITY/Goofy,1.0
176,QALD2_tr-16,ENTITY/Africa,1.0
177,QALD2_tr-17,ENTITY/New_Jersey,1.0
178,QALD2_tr-21,ENTITY/Illinois,1.0
179,QALD2_tr-22,ENTITY/Limerick_Lake,1.0
180,QALD2_tr-23,ENTITY/Walt_Disney,1.0
181,QALD2_tr-23,ENTITY/The_Walt_Disney_Company,1.0
182,QALD2_tr-23,ENTITY/Walt_Disney_anthology_television_series,1.0
183,QALD2_tr-23,ENTITY/Walt_Disney_World,1.0
184,QALD2_tr-24,ENTITY/Annapurna,1.0
185,QALD2_tr-25,ENTITY/Garry_Marshall,1.0
186,QALD2_tr-25,ENTITY/Julia_Roberts,1.0
187,QALD2_tr-26,ENTITY/Manhattan_Bridge,1.0
188,QALD2_tr-29,ENTITY/WikiLeaks,1.0
189,QALD2_tr-30,ENTITY/United_States,1.0
190,QALD2_tr-31,ENTITY/Czech_Republic,1.0
191,QALD2_tr-32,ENTITY/European_Union,1.0
192,QALD2_tr-35,ENTITY/Universal_Studios,1.0
193,QALD2_tr-35,ENTITY/The_Owner,1.0
194,QALD2_tr-36,ENTITY/Yenisei_River,1.0
195,QALD2_tr-38,ENTITY/United_Kingdom,1.0
196,QALD2_tr-40,ENTITY/Australia,1.0
197,QALD2_tr-41,ENTITY/Spain,1.0
198,QALD2_tr-42,ENTITY/Philippines,1.0
199,QALD2_tr-43,ENTITY/New_York_City,1.0
200,QALD2_tr-44,ENTITY/Brooklyn_Bridge,1.0
201,QALD2_tr-47,ENTITY/Karakoram,1.0
202,QALD2_tr-50,ENTITY/Bruce_Carver,1.0
203,QALD2_tr-53,ENTITY/United_States,1.0
204,QALD2_tr-54,ENTITY/Abraham_Lincoln,1.0
205,QALD2_tr-55,ENTITY/World_of_Warcraft,1.0
206,QALD2_tr-57,ENTITY/The_Sopranos,1.0
207,QALD2_tr-57,ENTITY/HBO,1.0
208,QALD2_tr-61,ENTITY/Nanga_Parbat,1.0
209,QALD2_tr-62,ENTITY/Wikipedia,1.0
210,QALD2_tr-63,ENTITY/Batman_Begins,1.0
211,QALD2_tr-64,ENTITY/California,1.0
212,QALD2_tr-68,ENTITY/Germany,1.0
213,QALD2_tr-70,ENTITY/Hal_Roach,1.0
214,QALD2_tr-71,ENTITY/Mean_Hamster_Software,1.0
215,QALD2_tr-73,ENTITY/Aldi,1.0
216,QALD2_tr-74,ENTITY/Europe,1.0
217,QALD2_tr-74,ENTITY/Summer_Olympic_Games,1.0
218,QALD2_tr-75,ENTITY/James_Monroe,1.0
219,QALD2_tr-75,ENTITY/United_States,1.0
220,QALD2_tr-75,ENTITY/Communist_Party_USA,1.0
221,QALD2_tr-77,ENTITY/Christmas,1.0
222,QALD2_tr-78,ENTITY/Danielle_Steel,1.0
223,QALD2_tr-79,ENTITY/California,1.0
224,QALD2_tr-79,ENTITY/United_States,1.0
225,QALD2_tr-82,ENTITY/GIMP,1.0
226,QALD2_tr-83,ENTITY/Natalie_Portman,1.0
227,QALD2_tr-84,ENTITY/Tom_Cruise,1.0
228,QALD2_tr-85,ENTITY/Richard_Gere,1.0
229,QALD2_tr-85,ENTITY/Julia_Roberts,1.0
230,QALD2_tr-87,ENTITY/The_Pillars_of_the_Earth,1.0
231,QALD2_tr-87,ENTITY/The_Pillars_of_the_Earth_(miniseries),1.0
232,QALD2_tr-89,ENTITY/Premier_League,1.0
233,SemSearch_ES-2,ENTITY/B._F._Skinner,1.0
234,SemSearch_ES-4,ENTITY/NAACP_Image_Award,1.0
235,SemSearch_ES-5,"ENTITY/Scott_County,_Minnesota",1.0
236,SemSearch_ES-6,ENTITY/Air_Wisconsin,1.0
237,SemSearch_ES-7,ENTITY/Glock,1.0
238,SemSearch_ES-9,ENTITY/Nairobi,1.0
239,SemSearch_ES-10,ENTITY/North_Carolina,1.0
240,SemSearch_ES-10,ENTITY/University_of_North_Carolina_at_Chapel_Hill,1.0
241,SemSearch_ES-10,ENTITY/University_of_North_Carolina,1.0
242,SemSearch_ES-11,ENTITY/Austin_Powers_in_Goldmember,1.0
243,SemSearch_ES-11,ENTITY/Austin_Powers:_The_Spy_Who_Shagged_Me,1.0
244,SemSearch_ES-11,ENTITY/Austin_Powers_(character),1.0
245,SemSearch_ES-11,ENTITY/Austin_Powers_(film_series),1.0
246,SemSearch_ES-11,ENTITY/Austin_Powers:_International_Man_of_Mystery,1.0
247,SemSearch_ES-12,"ENTITY/Austin,_Texas",1.0
248,SemSearch_ES-13,ENTITY/Paper,1.0
249,SemSearch_ES-14,ENTITY/Benjamin_Franklin,1.0
250,SemSearch_ES-15,ENTITY/BMO_Harris_Bradley_Center,1.0
251,SemSearch_ES-16,ENTITY/Brooklyn_Bridge,1.0
252,SemSearch_ES-16,ENTITY/Brooklyn_Bridge_–_City_Hall_/_Chambers_Street_(New_York_City_Subway),1.0
253,SemSearch_ES-17,"ENTITY/Butte,_Montana",1.0
254,SemSearch_ES-19,ENTITY/Carl_Lewis,1.0
255,SemSearch_ES-20,ENTITY/North_Carolina,1.0
256,SemSearch_ES-21,ENTITY/Charles_Darwin,1.0
257,SemSearch_ES-21,ENTITY/Charles_Darwin_(aviator),1.0
258,SemSearch_ES-22,"ENTITY/Charlotte,_North_Carolina",1.0
259,SemSearch_ES-23,"ENTITY/Virginia_Beach,_Virginia",1.0
260,SemSearch_ES-24,ENTITY/Coastal_Carolina_University,1.0
261,SemSearch_ES-25,ENTITY/David_Suchet,1.0
262,SemSearch_ES-26,ENTITY/Walt_Disney_World,1.0
263,SemSearch_ES-28,ENTITY/El_Salvador,1.0
264,SemSearch_ES-28,ENTITY/Pichilemu,1.0
265,SemSearch_ES-28,ENTITY/El_Salvador_national_football_team,1.0
266,SemSearch_ES-28,ENTITY/El_Salvador_women's_national_football_team,1.0
267,SemSearch_ES-29,ENTITY/New_York_Institute_of_Technology,1.0
268,SemSearch_ES-30,ENTITY/E-Loan,1.0
269,SemSearch_ES-32,"ENTITY/Chambersburg,_Pennsylvania",1.0
270,SemSearch_ES-33,ENTITY/Harry_Potter_(film_series),1.0
271,SemSearch_ES-33,ENTITY/Harry_Potter_(character),1.0
272,SemSearch_ES-34,ENTITY/Harry_Potter_(film_series),1.0
273,SemSearch_ES-36,ENTITY/Batman_Returns,1.0
274,SemSearch_ES-36,ENTITY/Internet_Movie_Database,1.0
275,SemSearch_ES-36,ENTITY/Batman_Returns_(video_game),1.0
276,SemSearch_ES-37,ENTITY/Jack_Johnson_(boxer),1.0
277,SemSearch_ES-37,ENTITY/Jack_Johnson_(ice_hockey),1.0
278,SemSearch_ES-37,ENTITY/Jack_Johnson_(Canadian_politician),1.0
279,SemSearch_ES-37,ENTITY/Jack_Johnson_(actor),1.0
280,SemSearch_ES-38,ENTITY/Jack_the_Ripper,1.0
281,SemSearch_ES-38,ENTITY/Jack_the_Ripper:_The_Final_Solution,1.0
282,SemSearch_ES-38,ENTITY/Jack_the_Ripper_(1988_TV_series),1.0
283,SemSearch_ES-38,ENTITY/Jack_the_Ripper_(1987_video_game),1.0
284,SemSearch_ES-38,ENTITY/Jack_the_Ripper_(1973_TV_series),1.0
285,SemSearch_ES-38,ENTITY/Jack_the_Ripper_(1959_film),1.0
286,SemSearch_ES-39,ENTITY/James_Caldwell_High_School,1.0
287,SemSearch_ES-41,ENTITY/Joan_of_Arc,1.0
288,SemSearch_ES-41,ENTITY/Joan_of_Arc_(1948_film),1.0
289,SemSearch_ES-41,ENTITY/The_Passion_of_Joan_of_Arc,1.0
290,SemSearch_ES-41,ENTITY/Joan_of_Arc_(band),1.0
291,SemSearch_ES-41,ENTITY/The_Messenger:_The_Story_of_Joan_of_Arc,1.0
292,SemSearch_ES-42,ENTITY/John_Maxwell_(British_Army_officer),1.0
293,SemSearch_ES-42,"ENTITY/City_Point,_Virginia",1.0
294,SemSearch_ES-42,ENTITY/John_Maxwell_(golfer),1.0
295,SemSearch_ES-42,"ENTITY/John_Maxwell,_2nd_Earl_of_Farnham",1.0
296,SemSearch_ES-45,ENTITY/Keith_Urban,1.0
297,SemSearch_ES-47,ENTITY/King_Arthur,1.0
298,SemSearch_ES-47,ENTITY/King_Arthur_(film),1.0
299,SemSearch_ES-49,ENTITY/Laura_Bush,1.0
300,SemSearch_ES-52,ENTITY/Lincoln_Park,1.0
301,SemSearch_ES-52,"ENTITY/West_Side,_Jersey_City",1.0
302,SemSearch_ES-53,ENTITY/Virginia,1.0
303,SemSearch_ES-54,ENTITY/Marc_Anthony,1.0
304,SemSearch_ES-54,ENTITY/Marc_Anthony_(footballer),1.0
305,SemSearch_ES-56,ENTITY/Mario_Bros.,1.0
306,SemSearch_ES-57,ENTITY/Martin_Luther,1.0
307,SemSearch_ES-57,"ENTITY/Martin_Luther_King,_Jr.",1.0
308,SemSearch_ES-57,"ENTITY/Martin_Luther_King,_Jr.",1.0
309,SemSearch_ES-58,ENTITY/Ohio,1.0
310,SemSearch_ES-59,"ENTITY/Des_Moines,_Iowa",1.0
311,SemSearch_ES-59,ENTITY/Iowa,1.0
312,SemSearch_ES-60,ENTITY/Michael_Douglas,1.0
313,SemSearch_ES-61,ENTITY/Fantasy_Island,1.0
314,SemSearch_ES-63,ENTITY/Winchester,1.0
315,SemSearch_ES-65,"ENTITY/Orlando,_Florida",1.0
316,SemSearch_ES-66,ENTITY/Overeaters_Anonymous,1.0
317,SemSearch_ES-67,ENTITY/OVGuide,1.0
318,SemSearch_ES-68,"ENTITY/Pierce_County,_Washington",1.0
319,SemSearch_ES-71,"ENTITY/Richmond,_Virginia",1.0
320,SemSearch_ES-72,ENTITY/WEGR,1.0
321,SemSearch_ES-73,ENTITY/Rowan_University,1.0
322,SemSearch_ES-75,ENTITY/Houston,1.0
323,SemSearch_ES-76,ENTITY/San_Antonio,1.0
324,SemSearch_ES-77,ENTITY/Savannah_Technical_College,1.0
325,SemSearch_ES-79,ENTITY/Shobana,1.0
326,SemSearch_ES-80,ENTITY/Sonny_&_Cher,1.0
327,SemSearch_ES-81,ENTITY/South_Dakota_State_University,1.0
328,SemSearch_ES-82,"ENTITY/St_Lucia,_KwaZulu-Natal",1.0
329,SemSearch_ES-82,ENTITY/Saint_Lucia,1.0
330,SemSearch_ES-82,"ENTITY/St_Lucia,_Queensland",1.0
331,SemSearch_ES-83,ENTITY/Paul_the_Apostle,1.0
332,SemSearch_ES-84,ENTITY/Danielle_Fishel,1.0
333,SemSearch_ES-84,ENTITY/The_Dish,1.0
334,SemSearch_ES-84,ENTITY/The_Dish_(TV_series),1.0
335,SemSearch_ES-85,ENTITY/The_Longest_Yard_(2005_film),1.0
336,SemSearch_ES-86,ENTITY/Lehigh_Valley,1.0
337,SemSearch_ES-86,ENTITY/The_Morning_Call,1.0
338,SemSearch_ES-86,ENTITY/Penn_State_Lehigh_Valley,1.0
339,SemSearch_ES-88,ENTITY/Thomas_Jefferson,1.0
340,SemSearch_ES-88,ENTITY/Jefferson–Hemings_controversy,1.0
341,SemSearch_ES-88,ENTITY/Thomas_Jefferson_(Caymanian_politician),1.0
342,SemSearch_ES-89,ENTITY/University_of_North_Dakota,1.0
343,SemSearch_ES-89,ENTITY/University_of_North_Dakota_School_of_Law,1.0
344,SemSearch_ES-90,ENTITY/University_of_Phoenix,1.0
345,SemSearch_ES-91,ENTITY/Westminster_Abbey,1.0
346,SemSearch_ES-91,ENTITY/Westminster_Abbey_(British_Columbia),1.0
347,SemSearch_ES-91,ENTITY/Westminster_Abbey_Museum,1.0
348,SemSearch_ES-93,ENTITY/Toyota_Tundra,1.0
349,SemSearch_ES-94,ENTITY/Hugh_Downs,1.0
350,SemSearch_ES-95,ENTITY/Madrid,1.0
351,SemSearch_ES-96,ENTITY/New_England_Coffee,1.0
352,SemSearch_ES-97,ENTITY/The_Pink_Panther_2,1.0
353,SemSearch_ES-98,ENTITY/University_of_Texas_at_Austin,1.0
354,SemSearch_ES-99,ENTITY/University_of_York,1.0
355,SemSearch_ES-100,ENTITY/YMCA,1.0
356,SemSearch_ES-101,ENTITY/Ashley_Wagner,1.0
357,SemSearch_ES-104,"ENTITY/Bourbonnais,_Illinois",1.0
358,SemSearch_ES-106,ENTITY/Chase_Masterson,1.0
359,SemSearch_ES-108,ENTITY/Danielia_Cotton,1.0
360,SemSearch_ES-109,ENTITY/David_Hewlett,1.0
361,SemSearch_ES-111,"ENTITY/Eagle_Rock,_Los_Angeles",1.0
362,SemSearch_ES-114,ENTITY/Glenn_Frey,1.0
363,SemSearch_ES-115,ENTITY/Michigan,1.0
364,SemSearch_ES-115,ENTITY/Goodwill_Industries,1.0
365,SemSearch_ES-118,ENTITY/Iowa_Energy,1.0
366,SemSearch_ES-119,ENTITY/John_S._Elliott,1.0
367,SemSearch_ES-119,ENTITY/John_Elliott_(cricketer),1.0
368,SemSearch_ES-119,ENTITY/John_Elliott_(businessman),1.0
369,SemSearch_ES-119,ENTITY/John_Elliott_(boxer),1.0
370,SemSearch_ES-119,ENTITY/John_Elliott_(historian),1.0
371,SemSearch_ES-120,ENTITY/General_Hospital,1.0
372,SemSearch_ES-123,ENTITY/Michael_E._Zimmerman,1.0
373,SemSearch_ES-123,ENTITY/Michael_Zimmerman_(jurist),1.0
374,SemSearch_ES-124,ENTITY/Motorola,1.0
375,SemSearch_ES-125,ENTITY/Nokia_E72,1.0
376,SemSearch_ES-128,ENTITY/Philadelphia,1.0
377,SemSearch_ES-129,ENTITY/Detroit,1.0
378,SemSearch_ES-131,ENTITY/San_Diego,1.0
379,SemSearch_ES-131,ENTITY/School_for_Creative_and_Performing_Arts,1.0
380,SemSearch_ES-131,"ENTITY/San_Diego_County,_California",1.0
381,SemSearch_ES-131,ENTITY/San_Diego_School_of_Creative_and_Performing_Arts,1.0
382,SemSearch_ES-131,ENTITY/San_Diego_Unified_School_District,1.0
383,SemSearch_ES-131,ENTITY/San_Diego_State_University,1.0
384,SemSearch_ES-132,ENTITY/Mattress,1.0
385,SemSearch_ES-135,ENTITY/Canada,1.0
386,SemSearch_ES-136,ENTITY/Sri_Lanka,1.0
387,SemSearch_ES-136,ENTITY/The_Gazette_(Newfoundland),1.0
388,SemSearch_ES-139,ENTITY/The_Big_Texan_Steak_Ranch,1.0
389,SemSearch_ES-139,ENTITY/The_Big_Texan_Steak_Ranch,1.0
390,SemSearch_ES-141,"ENTITY/Ventura_County,_California",1.0
391,SemSearch_LS-1,ENTITY/Apollo,1.0
392,SemSearch_LS-2,ENTITY/Persian_Gulf,1.0
393,SemSearch_LS-2,ENTITY/Arab_League,1.0
394,SemSearch_LS-4,ENTITY/World_war,1.0
395,SemSearch_LS-6,ENTITY/New_York_City,1.0
396,SemSearch_LS-7,ENTITY/United_States_Armed_Forces,1.0
397,SemSearch_LS-7,ENTITY/United_States,1.0
398,SemSearch_LS-9,ENTITY/Eastern_Orthodox_Church,1.0
399,SemSearch_LS-10,ENTITY/Nicole_Kidman,1.0
400,SemSearch_LS-11,ENTITY/Church_of_Ireland,1.0
401,SemSearch_LS-13,ENTITY/EPICS,1.0
402,SemSearch_LS-14,ENTITY/Mount_Olympus,1.0
403,SemSearch_LS-17,ENTITY/Russian_(comics),1.0
404,SemSearch_LS-18,ENTITY/John_Lennon,1.0
405,SemSearch_LS-18,ENTITY/Liverpool_John_Lennon_Airport,1.0
406,SemSearch_LS-20,ENTITY/Kublai_Khan,1.0
407,SemSearch_LS-21,ENTITY/Lily_Allen,1.0
408,SemSearch_LS-22,ENTITY/United_States,1.0
409,SemSearch_LS-24,ENTITY/Matt_Berry,1.0
410,SemSearch_LS-25,ENTITY/U2,1.0
411,SemSearch_LS-26,ENTITY/Erykah_Badu,1.0
412,SemSearch_LS-31,ENTITY/United_Nations_Security_Council,1.0
413,SemSearch_LS-31,ENTITY/United_Nations,1.0
414,SemSearch_LS-32,ENTITY/Mount_Rushmore,1.0
415,SemSearch_LS-33,ENTITY/Province,1.0
416,SemSearch_LS-33,ENTITY/Canada,1.0
417,SemSearch_LS-34,ENTITY/Ratt,1.0
418,SemSearch_LS-35,ENTITY/Socialist_Federal_Republic_of_Yugoslavia,1.0
419,SemSearch_LS-38,ENTITY/Oklahoma,1.0
420,SemSearch_LS-39,ENTITY/Cyprus,1.0
421,SemSearch_LS-41,ENTITY/The_Elder_Scrolls_V:_Skyrim,1.0
422,SemSearch_LS-42,ENTITY/Israel,1.0
423,SemSearch_LS-43,ENTITY/Paul_the_Apostle,1.0
424,SemSearch_LS-44,ENTITY/Afghanistan,1.0
425,SemSearch_LS-49,ENTITY/Python_(programming_language),1.0
426,TREC_Entity-1,ENTITY/BlackBerry,1.0
427,TREC_Entity-2,ENTITY/Athena,1.0
428,TREC_Entity-2,ENTITY/Association_for_Computing_Machinery,1.0
429,TREC_Entity-4,ENTITY/Philadelphia,1.0
430,TREC_Entity-5,ENTITY/MedImmune,1.0
431,TREC_Entity-6,ENTITY/Nobel_Prize,1.0
432,TREC_Entity-7,ENTITY/Boeing_747,1.0
433,TREC_Entity-9,ENTITY/Beaux_Arts_Trio,1.0
434,TREC_Entity-10,ENTITY/Indiana_University,1.0
435,TREC_Entity-10,ENTITY/Indiana_University_–_Purdue_University_Indianapolis,1.0
