,query_id,tag,confidence
35,INEX_LD-2009039,ENTITY/Ancient_Roman_architecture,1.0
36,INEX_LD-2009053,ENTITY/Sisu_Auto,1.0
37,INEX_LD-2009053,ENTITY/Finland,1.0
38,INEX_LD-2009061,ENTITY/World_War_II,1.0
39,INEX_LD-2009062,ENTITY/Group_selection,1.0
40,INEX_LD-2009063,ENTITY/Normandy_landings,1.0
41,INEX_LD-2009074,ENTITY/Learning_to_rank,1.0
42,INEX_LD-2009096,ENTITY/Eiffel_Tower,1.0
43,INEX_LD-2009111,ENTITY/Solar_energy_in_the_European_Union,1.0
44,INEX_LD-2009115,ENTITY/Virtual_museum,1.0
45,INEX_LD-2010004,ENTITY/Indian_cuisine,1.0
46,INEX_LD-2010014,ENTITY/Composer_(album),1.0
47,INEX_LD-2010019,ENTITY/Paris,1.0
48,INEX_LD-2010019,ENTITY/Gallo-Roman_culture,1.0
49,INEX_LD-2010020,ENTITY/France,1.0
50,INEX_LD-2010020,ENTITY/Electricity_generation,1.0
51,INEX_LD-2010037,ENTITY/Social_infrastructure,1.0
52,INEX_LD-2010043,ENTITY/Surrealist_cinema,1.0
53,INEX_LD-2010043,ENTITY/Lists_of_films,1.0
54,INEX_LD-2010057,ENTITY/Theory_of_relativity,1.0
55,INEX_LD-2010069,ENTITY/Summer,1.0
56,INEX_LD-2010069,ENTITY/Flower,1.0
57,INEX_LD-2010100,ENTITY/Concrete,1.0
58,INEX_LD-2010106,ENTITY/Organic_food,1.0
59,INEX_LD-2012301,ENTITY/Niagara_Falls,1.0
60,INEX_LD-2012303,ENTITY/Rift_Valley_fever,1.0
61,INEX_LD-2012303,ENTITY/San_Joaquin,_California,1.0
62,INEX_LD-2012305,ENTITY/North_Dakota,1.0
63,INEX_LD-2012305,ENTITY/List_of_rivers_of_North_Dakota,1.0
64,INEX_LD-2012307,ENTITY/Millard_Fillmore,1.0
65,INEX_LD-2012307,ENTITY/President_of_the_United_States,1.0
66,INEX_LD-2012309,ENTITY/Malay_Peninsula,1.0
67,INEX_LD-2012309,ENTITY/List_of_cities_in_Malaysia,1.0
68,INEX_LD-2012311,ENTITY/John_Lennon,1.0
69,INEX_LD-2012311,ENTITY/Starting_Over_(autobiography),1.0
70,INEX_LD-2012313,ENTITY/John_Turturro,1.0
71,INEX_LD-2012313,ENTITY/Coen_brothers,1.0
72,INEX_LD-2012315,ENTITY/Baguio,1.0
73,INEX_LD-2012317,ENTITY/Sons_and_Lovers,1.0
74,INEX_LD-2012317,ENTITY/Dagger,1.0
75,INEX_LD-2012317,ENTITY/Dagger,1.0
76,INEX_LD-2012318,ENTITY/Plan_9_from_Outer_Space,1.0
77,INEX_LD-2012319,ENTITY/Alice_Munro,1.0
78,INEX_LD-2012321,ENTITY/Stamford_Raffles,1.0
79,INEX_LD-2012321,ENTITY/Asia,1.0
80,INEX_LD-2012323,ENTITY/Langjökull,1.0
81,INEX_LD-2012323,ENTITY/Vatnajökull,1.0
82,INEX_LD-2012325,ENTITY/James_G._Blaine,1.0
83,INEX_LD-2012325,ENTITY/Law,1.0
84,INEX_LD-2012327,ENTITY/Nobel_Prize_in_Literature,1.0
85,INEX_LD-2012329,ENTITY/Icelandic_króna,1.0
86,INEX_LD-2012331,ENTITY/Seoul,1.0
87,INEX_LD-2012331,ENTITY/China,1.0
88,INEX_LD-2012333,ENTITY/Prime_Minister_of_Canada,1.0
89,INEX_LD-2012333,ENTITY/Wilfrid_Laurier,1.0
90,INEX_LD-2012335,ENTITY/Japan,1.0
91,INEX_LD-2012335,ENTITY/President_of_the_United_States,1.0
92,INEX_LD-2012336,ENTITY/Territory_of_Papua,1.0
93,INEX_LD-2012337,ENTITY/Baylor_University,1.0
94,INEX_LD-2012339,ENTITY/John_Langalibalele_Dube,1.0
95,INEX_LD-2012341,ENTITY/Houston_Airport_System,1.0
96,INEX_LD-2012343,ENTITY/The_Heart_of_a_Woman,1.0
97,INEX_LD-2012345,ENTITY/Texas,1.0
98,INEX_LD-2012345,ENTITY/Assassination_of_John_F._Kennedy,1.0
99,INEX_LD-2012347,ENTITY/Miami_Country_Day_School,1.0
100,INEX_LD-2012347,ENTITY/Seat,1.0
101,INEX_LD-2012349,ENTITY/Alexander_Nevsky_Cathedral,_Sofia,1.0
102,INEX_LD-2012351,ENTITY/Indian_cuisine,1.0
103,INEX_LD-2012351,ENTITY/Roti,1.0
104,INEX_LD-2012351,ENTITY/Dal,1.0
105,INEX_LD-2012353,ENTITY/German_language,1.0
106,INEX_LD-2012354,ENTITY/Guitarist_(magazine),1.0
107,INEX_LD-2012355,ENTITY/England_national_football_team,1.0
108,INEX_LD-2012357,ENTITY/Bolshoi_Theatre,1.0
109,INEX_LD-2012359,ENTITY/Bob_Ricker,1.0
110,INEX_LD-2012359,ENTITY/National_Association_for_Gun_Rights,1.0
111,INEX_LD-2012359,ENTITY/Front_organization,1.0
112,INEX_LD-2012361,ENTITY/Singing,1.0
113,INEX_LD-2012363,ENTITY/The_Otwell_Twins,1.0
114,INEX_LD-2012363,ENTITY/Tennis,1.0
115,INEX_LD-2012363,ENTITY/United_States,1.0
116,INEX_LD-2012365,ENTITY/Massachusetts_Institute_of_Technology,1.0
117,INEX_LD-2012365,ENTITY/Margaret_MacVicar,1.0
118,INEX_LD-2012365,ENTITY/Computer_science,1.0
119,INEX_LD-2012365,ENTITY/IBM_Fellow,1.0
120,INEX_LD-2012367,ENTITY/Telescope,1.0
121,INEX_LD-2012369,ENTITY/Airport,1.0
122,INEX_LD-2012371,ENTITY/List_of_railway_stations,1.0
123,INEX_LD-2012372,ENTITY/Battlefield,1.0
124,INEX_LD-2012373,ENTITY/No-fly_zone,1.0
125,INEX_LD-2012375,ENTITY/Mammalian_reproduction,1.0
126,INEX_LD-2012377,ENTITY/World_War_I,1.0
127,INEX_LD-2012381,ENTITY/Block_Busters,1.0
128,INEX_LD-2012383,ENTITY/List_of_people_who_disappeared_mysteriously_at_sea,1.0
129,INEX_LD-2012385,ENTITY/Vegetarianism,1.0
130,INEX_LD-2012387,ENTITY/Canyon_Dam_(Sri_Lanka),1.0
131,INEX_LD-2012389,ENTITY/Arabian_Sea,1.0
132,INEX_LD-2012390,ENTITY/National_League,1.0
133,INEX_LD-2012390,ENTITY/List_of_Major_League_Baseball_career_at-bat_leaders,1.0
134,INEX_XER-60,ENTITY/Olympic_sailing_classes,1.0
135,INEX_XER-62,ENTITY/Neil_Gaiman,1.0
136,INEX_XER-63,ENTITY/Hugo_Award,1.0
137,INEX_XER-63,ENTITY/Hugo_Award_for_Best_Novel,1.0
138,INEX_XER-64,ENTITY/Alan_Moore,1.0
139,INEX_XER-65,ENTITY/Australian_Pacific_Touring,1.0
140,INEX_XER-67,ENTITY/Ferris_wheel,1.0
141,INEX_XER-72,ENTITY/Venice,1.0
142,INEX_XER-73,ENTITY/Independent_music,1.0
143,INEX_XER-73,ENTITY/Magazine,1.0
144,INEX_XER-74,ENTITY/Circus_Contraption,1.0
145,INEX_XER-79,ENTITY/Charles_Rennie_Mackintosh,1.0
146,INEX_XER-81,ENTITY/Football_hooliganism,1.0
147,INEX_XER-86,ENTITY/World_War_II,1.0
148,INEX_XER-86,ENTITY/World_War_II_by_country,1.0
149,INEX_XER-87,ENTITY/Axis_powers,1.0
150,INEX_XER-88,ENTITY/Children's_literature,1.0
151,INEX_XER-88,ENTITY/Nordic_countries,1.0
152,INEX_XER-91,ENTITY/Paul_Auster,1.0
153,INEX_XER-94,ENTITY/Hybrid_vehicle,1.0
154,INEX_XER-94,ENTITY/Europe,1.0
155,INEX_XER-95,ENTITY/Tom_Hanks,1.0
156,INEX_XER-96,ENTITY/Object-oriented_programming,1.0
157,INEX_XER-97,ENTITY/C_(programming_language),1.0
158,INEX_XER-97,ENTITY/C++,1.0
159,INEX_XER-97,ENTITY/Compiler,1.0
160,INEX_XER-97,ENTITY/Compiler,1.0
161,INEX_XER-98,ENTITY/Table_tennis_racket,1.0
162,INEX_XER-99,ENTITY/Recursive_language,1.0
163,INEX_XER-99,ENTITY/Computer,1.0
164,INEX_XER-100,ENTITY/Steve_Jobs,1.0
165,INEX_XER-100,ENTITY/Operating_system,1.0
166,INEX_XER-106,ENTITY/Hundred_Years'_War,1.0
167,INEX_XER-106,ENTITY/English_people,1.0
168,INEX_XER-108,ENTITY/United_States,1.0
169,INEX_XER-108,ENTITY/List_of_capitals_in_the_United_States,1.0
170,INEX_XER-109,ENTITY/Island,1.0
171,INEX_XER-109,ENTITY/Capital_city,1.0
172,INEX_XER-110,ENTITY/Nobel_Prize_in_Literature,1.0
173,INEX_XER-110,ENTITY/Poet,1.0
174,INEX_XER-113,ENTITY/Monaco_Grand_Prix,1.0
175,INEX_XER-113,ENTITY/Formula_One,1.0
176,INEX_XER-114,ENTITY/Formula_One,1.0
177,INEX_XER-114,ENTITY/Europe,1.0
178,INEX_XER-115,ENTITY/List_of_Formula_One_World_Constructors'_Champions,1.0
179,INEX_XER-116,ENTITY/Nobel_Prize,1.0
180,INEX_XER-117,ENTITY/The_Blues_Brothers,1.0
181,INEX_XER-118,ENTITY/France,1.0
182,INEX_XER-118,ENTITY/1960_in_music,1.0
183,INEX_XER-118,ENTITY/Car_model,1.0
184,INEX_XER-119,ENTITY/Cantons_of_Switzerland,1.0
185,INEX_XER-119,ENTITY/German_language,1.0
186,INEX_XER-121,ENTITY/President_of_the_United_States,1.0
187,INEX_XER-121,ENTITY/1960_United_States_presidential_election,1.0
188,INEX_XER-122,ENTITY/Academy_Awards,1.0
189,INEX_XER-123,ENTITY/FIFA_World_Cup,1.0
190,INEX_XER-123,ENTITY/1974_FIFA_World_Cup,1.0
191,INEX_XER-124,ENTITY/Booker_Prize,1.0
192,INEX_XER-124,ENTITY/Novel,1.0
193,INEX_XER-125,ENTITY/FIFA_World_Cup,1.0
194,INEX_XER-126,ENTITY/Toy_train,1.0
195,INEX_XER-127,ENTITY/Germany,1.0
196,INEX_XER-128,ENTITY/Bond_girl,1.0
197,INEX_XER-129,ENTITY/Science_fiction,1.0
198,INEX_XER-130,ENTITY/Starship_Operators,1.0
199,INEX_XER-132,ENTITY/Nordic_Music_Days,1.0
200,INEX_XER-133,ENTITY/European_Union,1.0
201,INEX_XER-134,ENTITY/100_metres,1.0
202,INEX_XER-134,ENTITY/Sprint_(running),1.0
203,INEX_XER-135,ENTITY/Japan,1.0
204,INEX_XER-135,ENTITY/Professional_baseball_in_Japan,1.0
205,INEX_XER-136,ENTITY/Major_League_Baseball,1.0
206,INEX_XER-136,ENTITY/Japanese_people,1.0
207,INEX_XER-138,ENTITY/National_Parks_of_Canada,1.0
208,INEX_XER-139,ENTITY/Akira_Disaro,1.0
209,INEX_XER-140,ENTITY/List_of_airports_in_Germany,1.0
210,INEX_XER-141,ENTITY/List_of_universities_in_Spain,1.0
211,INEX_XER-143,ENTITY/Hanseatic_League,1.0
212,INEX_XER-143,ENTITY/Germany,1.0
213,INEX_XER-143,ENTITY/Netherlands,1.0
214,INEX_XER-144,ENTITY/World_Chess_Championship,1.0
215,INEX_XER-147,ENTITY/Chemical_element,1.0
216,QALD2_te-1,ENTITY/Germany,1.0
217,QALD2_te-2,ENTITY/John_F._Kennedy,1.0
218,QALD2_te-3,ENTITY/Governing_Mayor_of_Berlin,1.0
219,QALD2_te-5,ENTITY/Earth,1.0
220,QALD2_te-5,ENTITY/Mountain,1.0
221,QALD2_te-6,ENTITY/Sweden,1.0
222,QALD2_te-6,ENTITY/Give_It_All,1.0
223,QALD2_te-6,ENTITY/Skateboarding,1.0
224,QALD2_te-8,ENTITY/Himalayas,1.0
225,QALD2_te-9,ENTITY/Trumpet,1.0
226,QALD2_te-9,ENTITY/Bandleader,1.0
227,QALD2_te-11,ENTITY/Formula_One,1.0
228,QALD2_te-12,ENTITY/World_Heritage_Site,1.0
229,QALD2_te-13,ENTITY/Premier_League,1.0
230,QALD2_te-14,ENTITY/The_Prodigy,1.0
231,QALD2_te-14,ENTITY/Give_It_All,1.0
232,QALD2_te-15,ENTITY/List_of_rivers_by_length,1.0
233,QALD2_te-17,ENTITY/Germany,1.0
234,QALD2_te-17,ENTITY/Porsche,1.0
235,QALD2_te-19,ENTITY/Vienna,1.0
236,QALD2_te-19,ENTITY/Berlin,1.0
237,QALD2_te-19,ENTITY/List_of_people_from_Berlin,1.0
238,QALD2_te-21,ENTITY/Canada,1.0
239,QALD2_te-21,ENTITY/Capital_city,1.0
240,QALD2_te-22,ENTITY/Governor_of_Texas,1.0
241,QALD2_te-22,ENTITY/List_of_governors_of_Texas,1.0
242,QALD2_te-24,ENTITY/Elizabeth_II,1.0
243,QALD2_te-25,ENTITY/U.S._state,1.0
244,QALD2_te-25,ENTITY/United_States,1.0
245,QALD2_te-27,ENTITY/Sean_Parnell,1.0
246,QALD2_te-27,ENTITY/Governor_(United_States),1.0
247,QALD2_te-27,ENTITY/U.S._state,1.0
248,QALD2_te-27,ENTITY/U.S._state,1.0
249,QALD2_te-28,ENTITY/Francis_Ford_Coppola,1.0
250,QALD2_te-28,ENTITY/List_of_HBO_Films_films,1.0
251,QALD2_te-29,ENTITY/William_Shatner,1.0
252,QALD2_te-29,ENTITY/Give_It_All,1.0
253,QALD2_te-31,ENTITY/Methodism,1.0
254,QALD2_te-33,ENTITY/Australian_People_for_Health,_Education_and_Development_Abroad,1.0
255,QALD2_te-34,ENTITY/Lawrence_of_Arabia_(film),1.0
256,QALD2_te-35,ENTITY/Skype,1.0
257,QALD2_te-39,ENTITY/Munich,1.0
258,QALD2_te-40,ENTITY/GMT_Games,1.0
259,QALD2_te-41,ENTITY/Intel,1.0
260,QALD2_te-42,ENTITY/Amanda_Palmer,1.0
261,QALD2_te-42,ENTITY/Husband,1.0
262,QALD2_te-43,ENTITY/German_Shepherd,1.0
263,QALD2_te-44,ENTITY/Weser,1.0
264,QALD2_te-45,ENTITY/Rhine,1.0
265,QALD2_te-46,ENTITY/Philippines,1.0
266,QALD2_te-46,ENTITY/Surfing,1.0
267,QALD2_te-48,ENTITY/Secret_Intelligence_Service,1.0
268,QALD2_te-48,ENTITY/United_Kingdom,1.0
269,QALD2_te-49,ENTITY/Uzi,1.0
270,QALD2_te-51,ENTITY/Netherlands,1.0
271,QALD2_te-51,ENTITY/Frisian_Islands,1.0
272,QALD2_te-53,ENTITY/Lisbon,1.0
273,QALD2_te-55,ENTITY/Mount_Olympus,1.0
274,QALD2_te-55,ENTITY/Greek_mythology,1.0
275,QALD2_te-57,ENTITY/Apollo_14,1.0
276,QALD2_te-58,ENTITY/Salt_Lake_City,1.0
277,QALD2_te-58,ENTITY/Time_zone,1.0
278,QALD2_te-59,ENTITY/Utah,1.0
279,QALD2_te-59,ENTITY/U.S._state,1.0
280,QALD2_te-59,ENTITY/Time_zone,1.0
281,QALD2_te-60,ENTITY/Denmark,1.0
282,QALD2_te-60,ENTITY/Lake,1.0
283,QALD2_te-63,ENTITY/Cinema_of_Argentina,1.0
284,QALD2_te-64,ENTITY/Launch_pad,1.0
285,QALD2_te-64,ENTITY/Takamizu_Station,1.0
286,QALD2_te-65,ENTITY/John_Lennon,1.0
287,QALD2_te-66,ENTITY/Benjamin_Franklin,1.0
288,QALD2_te-67,ENTITY/Juan_Carlos_I_of_Spain,1.0
289,QALD2_te-72,ENTITY/Area_code_520,1.0
290,QALD2_te-72,ENTITY/U.S._state,1.0
291,QALD2_te-75,ENTITY/Earl,1.0
292,QALD2_te-76,ENTITY/Margaret_Thatcher,1.0
293,QALD2_te-77,ENTITY/List_of_Scarface_characters,1.0
294,QALD2_te-80,ENTITY/William_Goldman,1.0
295,QALD2_te-80,ENTITY/Give_Me_Everything,1.0
296,QALD2_te-81,ENTITY/Viking_Press,1.0
297,QALD2_te-81,ENTITY/Jack_Kerouac,1.0
298,QALD2_te-82,ENTITY/Invention,1.0
299,QALD2_te-84,ENTITY/Captain_America,1.0
300,QALD2_te-86,ENTITY/Australia,1.0
301,QALD2_te-86,ENTITY/City,1.0
302,QALD2_te-87,ENTITY/Harold_and_Maude,1.0
303,QALD2_te-88,ENTITY/Clint_Eastwood,1.0
304,QALD2_te-89,ENTITY/Juliana_of_the_Netherlands,1.0
305,QALD2_te-90,ENTITY/Prime_Minister_of_Spain,1.0
306,QALD2_te-91,ENTITY/U.S._state,1.0
307,QALD2_te-91,ENTITY/Minnesota,1.0
308,QALD2_te-92,ENTITY/Bruce_Springsteen,1.0
309,QALD2_te-92,ENTITY/List_of_songs_recorded_by_the_White_Stripes,1.0
310,QALD2_te-92,ENTITY/1980_in_music,1.0
311,QALD2_te-93,ENTITY/Sam_Raimi,1.0
312,QALD2_te-93,ENTITY/Army_of_Darkness,1.0
313,QALD2_te-95,ENTITY/Poland_Is_Not_Yet_Lost,1.0
314,QALD2_te-97,ENTITY/Sea_of_Galilee,1.0
315,QALD2_te-97,ENTITY/The_Storm_on_the_Sea_of_Galilee,1.0
316,QALD2_te-98,ENTITY/Miffy,1.0
317,QALD2_te-99,ENTITY/Elvis_Presley,1.0
318,QALD2_te-99,ENTITY/Elvis_(1956_album),1.0
319,QALD2_te-100,ENTITY/Orangina,1.0
320,QALD2_tr-1,ENTITY/Russia,1.0
321,QALD2_tr-1,ENTITY/Astronaut,1.0
322,QALD2_tr-3,ENTITY/Bill_Clinton,1.0
323,QALD2_tr-4,ENTITY/Brooklyn_Bridge,1.0
324,QALD2_tr-4,ENTITY/Brooklyn_Bridge,1.0
325,QALD2_tr-6,ENTITY/Abraham_Lincoln,1.0
326,QALD2_tr-8,ENTITY/Social_Democratic_Party_of_Germany,1.0
327,QALD2_tr-8,ENTITY/Germany,1.0
328,QALD2_tr-8,ENTITY/States_of_Germany,1.0
329,QALD2_tr-9,ENTITY/U.S._state,1.0
330,QALD2_tr-9,ENTITY/Gold,1.0
331,QALD2_tr-9,ENTITY/United_States,1.0
332,QALD2_tr-10,ENTITY/Nile,1.0
333,QALD2_tr-11,ENTITY/Cave,1.0
334,QALD2_tr-13,ENTITY/Millepensee,1.0
335,QALD2_tr-13,ENTITY/Class_(biology),1.0
336,QALD2_tr-15,ENTITY/Goofy,1.0
337,QALD2_tr-16,ENTITY/Africa,1.0
338,QALD2_tr-16,ENTITY/Capital_city,1.0
339,QALD2_tr-17,ENTITY/New_Jersey,1.0
340,QALD2_tr-17,ENTITY/List_of_municipalities_in_New_Jersey,1.0
341,QALD2_tr-18,ENTITY/The_Scream,1.0
342,QALD2_tr-21,ENTITY/Illinois,1.0
343,QALD2_tr-21,ENTITY/U.S._state,1.0
344,QALD2_tr-22,ENTITY/Limerick_Lake,1.0
345,QALD2_tr-23,ENTITY/Walt_Disney,1.0
346,QALD2_tr-24,ENTITY/Annapurna_Massif,1.0
347,QALD2_tr-25,ENTITY/Julia_Roberts,1.0
348,QALD2_tr-25,ENTITY/Garry_Marshall,1.0
349,QALD2_tr-26,ENTITY/Manhattan_Bridge,1.0
350,QALD2_tr-26,ENTITY/Bridge,1.0
351,QALD2_tr-28,ENTITY/Constitutional_monarchy,1.0
352,QALD2_tr-28,ENTITY/Europe,1.0
353,QALD2_tr-29,ENTITY/WikiLeaks,1.0
354,QALD2_tr-30,ENTITY/United_States,1.0
355,QALD2_tr-30,ENTITY/U.S._state,1.0
356,QALD2_tr-31,ENTITY/Czech_Republic,1.0
357,QALD2_tr-31,ENTITY/Currency,1.0
358,QALD2_tr-32,ENTITY/European_Union,1.0
359,QALD2_tr-32,ENTITY/Euro,1.0
360,QALD2_tr-34,ENTITY/Official_language,1.0
361,QALD2_tr-35,ENTITY/Universal_Pictures,1.0
362,QALD2_tr-36,ENTITY/Yenisei_River,1.0
363,QALD2_tr-38,ENTITY/United_Kingdom,1.0
364,QALD2_tr-38,ENTITY/Germany,1.0
365,QALD2_tr-38,ENTITY/Monarch,1.0
366,QALD2_tr-40,ENTITY/Australia,1.0
367,QALD2_tr-40,ENTITY/Mountain,1.0
368,QALD2_tr-41,ENTITY/Spain,1.0
369,QALD2_tr-41,ENTITY/List_of_football_clubs_in_Spain,1.0
370,QALD2_tr-42,ENTITY/Languages_of_the_Philippines,1.0
371,QALD2_tr-43,ENTITY/Mayor_of_New_York_City,1.0
372,QALD2_tr-44,ENTITY/Brooklyn_Bridge,1.0
373,QALD2_tr-45,ENTITY/Belgium,1.0
374,QALD2_tr-45,ENTITY/Telecommunication,1.0
375,QALD2_tr-47,ENTITY/Karakoram,1.0
376,QALD2_tr-49,ENTITY/Advertising_industry,1.0
377,QALD2_tr-49,ENTITY/List_of_advertising_technology_companies,1.0
378,QALD2_tr-50,ENTITY/Bruce_Carver,1.0
379,QALD2_tr-52,ENTITY/1945,1.0
380,QALD2_tr-52,ENTITY/President_of_the_United_States,1.0
381,QALD2_tr-53,ENTITY/President_of_the_United_States,1.0
382,QALD2_tr-54,ENTITY/Abraham_Lincoln,1.0
383,QALD2_tr-55,ENTITY/World_of_Warcraft,1.0
384,QALD2_tr-57,ENTITY/The_Sopranos,1.0
385,QALD2_tr-57,ENTITY/HBO,1.0
386,QALD2_tr-57,ENTITY/The_Sopranos_(season_1),1.0
387,QALD2_tr-59,ENTITY/Jimmy,1.0
388,QALD2_tr-59,ENTITY/I_Get_That_a_Lot,1.0
389,QALD2_tr-61,ENTITY/Nanga_Parbat,1.0
390,QALD2_tr-62,ENTITY/Wikipedia,1.0
391,QALD2_tr-62,ENTITY/List_of_Wikipedia_people,1.0
392,QALD2_tr-63,ENTITY/Batman_Begins,1.0
393,QALD2_tr-63,ENTITY/List_of_Carry_On_films_cast_members,1.0
394,QALD2_tr-64,ENTITY/California,1.0
395,QALD2_tr-64,ENTITY/Software,1.0
396,QALD2_tr-65,ENTITY/Aerospace,1.0
397,QALD2_tr-65,ENTITY/Nuclear_reactor,1.0
398,QALD2_tr-68,ENTITY/Germany,1.0
399,QALD2_tr-69,ENTITY/Cave,1.0
400,QALD2_tr-69,ENTITY/Cave,1.0
401,QALD2_tr-70,ENTITY/Hal_Roach,1.0
402,QALD2_tr-70,ENTITY/List_of_Triangle_Film_Corporation_films,1.0
403,QALD2_tr-71,ENTITY/Mean_Hamster_Software,1.0
404,QALD2_tr-71,ENTITY/Give_It_All,1.0
405,QALD2_tr-72,ENTITY/Estonia,1.0
406,QALD2_tr-72,ENTITY/Languages_of_Estonia,1.0
407,QALD2_tr-72,ENTITY/Languages_of_Estonia,1.0
408,QALD2_tr-73,ENTITY/Aldi,1.0
409,QALD2_tr-74,ENTITY/Summer_Olympic_Games,1.0
410,QALD2_tr-74,ENTITY/Europe,1.0
411,QALD2_tr-74,ENTITY/List_of_Olympic_Games_host_cities,1.0
412,QALD2_tr-75,ENTITY/President_of_the_United_States,1.0
413,QALD2_tr-77,ENTITY/Last_Christmas,1.0
414,QALD2_tr-77,ENTITY/Album,1.0
415,QALD2_tr-78,ENTITY/Danielle_Steel,1.0
416,QALD2_tr-78,ENTITY/List_of_works_by_Danielle_Steel,1.0
417,QALD2_tr-79,ENTITY/California,1.0
418,QALD2_tr-79,ENTITY/United_States,1.0
419,QALD2_tr-79,ENTITY/Airport,1.0
420,QALD2_tr-80,ENTITY/Grunge,1.0
421,QALD2_tr-81,ENTITY/Official_language,1.0
422,QALD2_tr-82,ENTITY/GIMP,1.0
423,QALD2_tr-83,ENTITY/Natalie_Portman,1.0
424,QALD2_tr-84,ENTITY/Tom_Cruise,1.0
425,QALD2_tr-84,ENTITY/Tom_Cruise_filmography,1.0
426,QALD2_tr-85,ENTITY/Julia_Roberts,1.0
427,QALD2_tr-85,ENTITY/Richard_Gere,1.0
428,QALD2_tr-86,ENTITY/Chancellor_of_Germany,1.0
429,QALD2_tr-87,ENTITY/The_Pillars_of_the_Earth,1.0
430,QALD2_tr-89,ENTITY/Premier_League,1.0
431,QALD2_tr-89,ENTITY/List_of_football_clubs_in_Malawi,1.0
432,QALD2_tr-92,ENTITY/Mountain,1.0
433,QALD2_tr-92,ENTITY/List_of_highest_features_on_Earth,1.0
434,SemSearch_ES-1,ENTITY/.44_Magnum,1.0
435,SemSearch_ES-2,ENTITY/B._F._Skinner,1.0
436,SemSearch_ES-3,ENTITY/Book_Works,1.0
437,SemSearch_ES-4,ENTITY/NAACP_Image_Awards,1.0
438,SemSearch_ES-5,ENTITY/Scott_County,_Missouri,1.0
439,SemSearch_ES-6,ENTITY/Air_Wisconsin,1.0
440,SemSearch_ES-7,ENTITY/Glock,1.0
441,SemSearch_ES-9,ENTITY/Embassy_of_the_United_States,_Nairobi,1.0
442,SemSearch_ES-10,ENTITY/Asheville,_North_Carolina,1.0
443,SemSearch_ES-11,ENTITY/Austin_Powers,1.0
444,SemSearch_ES-12,ENTITY/Austin,_Texas,1.0
445,SemSearch_ES-13,ENTITY/Banana_paper,1.0
446,SemSearch_ES-14,ENTITY/Benjamin_Franklin,1.0
447,SemSearch_ES-15,ENTITY/Bradley_Center,1.0
448,SemSearch_ES-16,ENTITY/Brooklyn_Bridge,1.0
449,SemSearch_ES-17,ENTITY/Butte,_Montana,1.0
450,SemSearch_ES-18,ENTITY/Canasta,1.0
451,SemSearch_ES-19,ENTITY/Carl_Lewis,1.0
452,SemSearch_ES-20,ENTITY/Carolina_Panthers,1.0
453,SemSearch_ES-21,ENTITY/Charles_Darwin,1.0
454,SemSearch_ES-22,ENTITY/Charlotte,_North_Carolina,1.0
455,SemSearch_ES-23,ENTITY/Virginia_Beach,_Virginia,1.0
456,SemSearch_ES-24,ENTITY/South_Carolina,1.0
457,SemSearch_ES-25,ENTITY/David_Suchet,1.0
