,query_id,tag,confidence
96,INEX_LD-2012305,ENTITY/Color,1.0
97,INEX_LD-2012305,ENTITY/Another_(novel),1.0
98,INEX_LD-2012305,ENTITY/North_Dakota,1.0
99,INEX_LD-2012307,ENTITY/President_of_the_United_States,1.0
100,INEX_LD-2012307,ENTITY/Millard_Fillmore,1.0
101,INEX_LD-2012307,ENTITY/Death,1.0
102,INEX_LD-2012307,ENTITY/The_Following,1.0
103,INEX_LD-2012309,ENTITY/City-state,1.0
104,INEX_LD-2012309,ENTITY/Chinese_Indonesians,1.0
105,INEX_LD-2012309,ENTITY/Malay_Peninsula,1.0
106,INEX_LD-2012311,ENTITY/John_Lennon,1.0
107,INEX_LD-2012311,ENTITY/(Just_Like)_Starting_Over,1.0
108,INEX_LD-2012311,ENTITY/Yoko_Ono,1.0
109,INEX_LD-2012313,ENTITY/John_Turturro,1.0
110,INEX_LD-2012313,ENTITY/1991_in_film,1.0
111,INEX_LD-2012313,ENTITY/Film,1.0
112,INEX_LD-2012315,ENTITY/Baguio,1.0
113,INEX_LD-2012315,ENTITY/Quezon_City,1.0
114,INEX_LD-2012315,ENTITY/Manila,1.0
115,INEX_LD-2012317,ENTITY/Novel,1.0
116,INEX_LD-2012317,ENTITY/Orbital_inclination,1.0
117,INEX_LD-2012317,ENTITY/Sons_and_Lovers,1.0
118,INEX_LD-2012318,ENTITY/Glen_or_Glenda,1.0
119,INEX_LD-2012318,ENTITY/Frankenstein's_monster,1.0
120,INEX_LD-2012318,ENTITY/Plan_9_from_Outer_Space,1.0
121,INEX_LD-2012319,ENTITY/Short_story,1.0
122,INEX_LD-2012319,ENTITY/Alice_Munro,1.0
123,INEX_LD-2012319,ENTITY/1994_in_literature,1.0
124,INEX_LD-2012321,ENTITY/Port,1.0
125,INEX_LD-2012321,ENTITY/City-state,1.0
126,INEX_LD-2012321,ENTITY/Stamford_Raffles,1.0
127,INEX_LD-2012323,ENTITY/Island_country,1.0
128,INEX_LD-2012323,ENTITY/Langjökull,1.0
129,INEX_LD-2012323,ENTITY/Hofsjökull,1.0
130,INEX_LD-2012323,ENTITY/Vatnajökull,1.0
131,INEX_LD-2012325,ENTITY/James_G._Blaine,1.0
132,INEX_LD-2012325,ENTITY/Reading_law,1.0
133,INEX_LD-2012327,ENTITY/Nobel_Prize_in_Literature,1.0
134,INEX_LD-2012327,ENTITY/Beloved_(novel),1.0
135,INEX_LD-2012327,ENTITY/Author,1.0
136,INEX_LD-2012329,ENTITY/Currency,1.0
137,INEX_LD-2012329,ENTITY/Ásatrúarfélagið,1.0
138,INEX_LD-2012329,ENTITY/Sweden,1.0
139,INEX_LD-2012331,ENTITY/Seoul,1.0
140,INEX_LD-2012331,ENTITY/Hydronym,1.0
141,INEX_LD-2012331,ENTITY/Ethnic_group,1.0
142,INEX_LD-2012333,ENTITY/Wilfrid_Laurier,1.0
143,INEX_LD-2012333,ENTITY/Prime_Minister_of_Canada,1.0
144,INEX_LD-2012333,ENTITY/Silver,1.0
145,INEX_LD-2012335,ENTITY/President,1.0
146,INEX_LD-2012335,ENTITY/World_War_II,1.0
147,INEX_LD-2012335,ENTITY/Nuclear_weapon,1.0
148,INEX_LD-2012337,ENTITY/Tornado,1.0
149,INEX_LD-2012337,ENTITY/Baylor_University,1.0
150,INEX_LD-2012337,ENTITY/Texas,1.0
151,INEX_LD-2012339,ENTITY/Nelson_Mandela,1.0
152,INEX_LD-2012339,ENTITY/John_Langalibalele_Dube,1.0
153,INEX_LD-2012343,ENTITY/Autobiography,1.0
154,INEX_LD-2012343,ENTITY/Poet,1.0
155,INEX_LD-2012343,ENTITY/The_Heart_of_a_Woman,1.0
156,INEX_LD-2012345,ENTITY/Assassination,1.0
157,INEX_LD-2012345,ENTITY/Governor_of_Texas,1.0
158,INEX_LD-2012345,ENTITY/Batman:_The_Killing_Joke,1.0
159,INEX_LD-2012347,ENTITY/Florida,1.0
160,INEX_LD-2012349,ENTITY/Bulgaria,1.0
161,INEX_LD-2012349,"ENTITY/Alexander_Nevsky_Cathedral,_Sofia",1.0
162,INEX_LD-2012349,ENTITY/Liberation_of_Bulgaria,1.0
163,INEX_LD-2012351,ENTITY/Papadum,1.0
164,INEX_LD-2012351,ENTITY/Dish_(food),1.0
165,INEX_LD-2012351,ENTITY/Roti,1.0
166,INEX_LD-2012351,ENTITY/Vegetable,1.0
167,INEX_LD-2012353,ENTITY/Language,1.0
168,INEX_LD-2012354,ENTITY/Guitarist,1.0
169,INEX_LD-2012357,ENTITY/Ballet_dancer,1.0
170,INEX_LD-2012357,ENTITY/Bolshoi_Theatre,1.0
171,INEX_LD-2012359,ENTITY/Bob_Ricker,1.0
172,INEX_LD-2012359,ENTITY/Gun_control,1.0
173,INEX_LD-2012359,ENTITY/Executive_director,1.0
174,INEX_LD-2012359,ENTITY/Front_vowel,1.0
175,INEX_LD-2012361,ENTITY/Actor,1.0
176,INEX_LD-2012363,ENTITY/Double_(baseball),1.0
177,INEX_LD-2012363,ENTITY/African_Americans,1.0
178,INEX_LD-2012363,ENTITY/Tennis,1.0
179,INEX_LD-2012365,ENTITY/Mathematics,1.0
180,INEX_LD-2012365,ENTITY/Computer_science,1.0
181,INEX_LD-2012365,ENTITY/Six_Sigma,1.0
182,INEX_LD-2012367,ENTITY/Invention,1.0
183,INEX_LD-2012367,ENTITY/Telescope,1.0
184,INEX_LD-2012369,ENTITY/Airport,1.0
185,INEX_LD-2012369,ENTITY/Military,1.0
186,INEX_LD-2012371,ENTITY/Train_station,1.0
187,INEX_LD-2012371,ENTITY/City,1.0
188,INEX_LD-2012373,ENTITY/Fly,1.0
189,INEX_LD-2012373,ENTITY/Bird,1.0
190,INEX_LD-2012375,ENTITY/Mammal,1.0
191,INEX_LD-2012375,ENTITY/Animal,1.0
192,INEX_LD-2012375,ENTITY/Oviparity,1.0
193,INEX_LD-2012377,ENTITY/Causation_(law),1.0
194,INEX_LD-2012377,ENTITY/World_War_II,1.0
195,INEX_LD-2012377,ENTITY/Allegation,1.0
196,INEX_LD-2012381,ENTITY/Film_director,1.0
197,INEX_LD-2012381,ENTITY/Film_director,1.0
198,INEX_LD-2012383,ENTITY/Sea,1.0
199,INEX_LD-2012383,ENTITY/Computer,1.0
200,INEX_LD-2012383,ENTITY/Forced_disappearance,1.0
201,INEX_LD-2012385,ENTITY/Celebrity,1.0
202,INEX_LD-2012385,ENTITY/Vegetarianism,1.0
203,INEX_LD-2012385,ENTITY/Politician,1.0
204,INEX_LD-2012387,ENTITY/Confluence,1.0
205,INEX_LD-2012387,ENTITY/Dam,1.0
206,INEX_LD-2012387,ENTITY/River,1.0
207,INEX_LD-2012389,ENTITY/Shark,1.0
208,INEX_LD-2012389,ENTITY/Indian_Ocean,1.0
209,INEX_LD-2012389,ENTITY/Persian_Gulf,1.0
210,INEX_LD-2012390,ENTITY/Baseball,1.0
211,INEX_LD-2012390,ENTITY/Home_run,1.0
212,INEX_LD-2012390,ENTITY/Major_League_Baseball,1.0
213,INEX_XER-60,ENTITY/Olympic_sailing_classes,1.0
214,INEX_XER-60,ENTITY/Dinghy_sailing,1.0
215,INEX_XER-62,ENTITY/Novel,1.0
216,INEX_XER-62,ENTITY/Neil_Gaiman,1.0
217,INEX_XER-63,ENTITY/Hugo_Award,1.0
218,INEX_XER-63,ENTITY/Novel,1.0
219,INEX_XER-64,ENTITY/Alan_Moore,1.0
220,INEX_XER-64,ENTITY/Graphic_novel,1.0
221,INEX_XER-64,ENTITY/Film_adaptation,1.0
222,INEX_XER-65,ENTITY/Exploration,1.0
223,INEX_XER-65,ENTITY/Pacific_Ocean,1.0
224,INEX_XER-65,ENTITY/Navigator,1.0
225,INEX_XER-67,ENTITY/Observation,1.0
226,INEX_XER-72,ENTITY/Venice,1.0
227,INEX_XER-72,ENTITY/Shot_(filmmaking),1.0
228,INEX_XER-72,ENTITY/Film,1.0
229,INEX_XER-73,ENTITY/Independent_music,1.0
230,INEX_XER-74,ENTITY/Circus,1.0
231,INEX_XER-74,ENTITY/Mammal,1.0
232,INEX_XER-79,ENTITY/Charles_Rennie_Mackintosh,1.0
233,INEX_XER-87,ENTITY/Axis_powers,1.0
234,INEX_XER-87,ENTITY/World_War_II,1.0
235,INEX_XER-88,ENTITY/Author,1.0
236,INEX_XER-88,ENTITY/Nordic_countries,1.0
237,INEX_XER-88,ENTITY/Children's_literature,1.0
238,INEX_XER-91,ENTITY/Paul_Auster,1.0
239,INEX_XER-91,ENTITY/Novel,1.0
240,INEX_XER-94,ENTITY/Hybrid_vehicle,1.0
241,INEX_XER-94,ENTITY/Europe,1.0
242,INEX_XER-94,ENTITY/Sales,1.0
243,INEX_XER-95,ENTITY/Leading_actor,1.0
244,INEX_XER-95,ENTITY/Film,1.0
245,INEX_XER-95,ENTITY/Tom_Hanks,1.0
246,INEX_XER-96,ENTITY/Language,1.0
247,INEX_XER-97,ENTITY/Compiler,1.0
248,INEX_XER-97,ENTITY/C_(programming_language),1.0
249,INEX_XER-97,ENTITY/Compiler,1.0
250,INEX_XER-98,ENTITY/Racket_(sports_equipment),1.0
251,INEX_XER-99,ENTITY/Name,1.0
252,INEX_XER-99,ENTITY/Computer,1.0
253,INEX_XER-99,ENTITY/Recursive_acronym,1.0
254,INEX_XER-100,ENTITY/Related,1.0
255,INEX_XER-100,ENTITY/Operating_system,1.0
256,INEX_XER-100,ENTITY/Steve_Jobs,1.0
257,INEX_XER-106,ENTITY/Hundred_Years'_War,1.0
258,INEX_XER-106,ENTITY/English_people,1.0
259,INEX_XER-110,ENTITY/Poet,1.0
260,INEX_XER-110,ENTITY/WERE,1.0
261,INEX_XER-110,ENTITY/Nobel_Prize_in_Literature,1.0
262,INEX_XER-113,ENTITY/Monaco_Grand_Prix,1.0
263,INEX_XER-113,ENTITY/Formula_One,1.0
264,INEX_XER-114,ENTITY/Europe,1.0
265,INEX_XER-114,ENTITY/Auto_racing,1.0
266,INEX_XER-114,ENTITY/Formula_One,1.0
267,INEX_XER-115,ENTITY/Formula_One,1.0
268,INEX_XER-116,ENTITY/Nobel_Prize,1.0
269,INEX_XER-116,ENTITY/Italy,1.0
270,INEX_XER-117,ENTITY/Film,1.0
271,INEX_XER-117,ENTITY/Actor,1.0
272,INEX_XER-117,ENTITY/The_Blues_Brothers,1.0
273,INEX_XER-118,ENTITY/1960s,1.0
274,INEX_XER-118,ENTITY/Car,1.0
275,INEX_XER-118,ENTITY/Model_(people),1.0
276,INEX_XER-121,ENTITY/President_of_the_United_States,1.0
277,INEX_XER-121,"ENTITY/Burmese_general_election,_1960",1.0
278,INEX_XER-122,ENTITY/Academy_Awards,1.0
279,INEX_XER-122,ENTITY/83rd_Academy_Awards,1.0
280,INEX_XER-123,ENTITY/FIFA_World_Cup,1.0
281,INEX_XER-123,ENTITY/Wales_national_football_team,1.0
282,INEX_XER-123,ENTITY/Team,1.0
283,INEX_XER-124,ENTITY/Man_Booker_Prize,1.0
284,INEX_XER-124,ENTITY/Novel,1.0
285,INEX_XER-124,ENTITY/Win–loss_record_(pitching),1.0
286,INEX_XER-125,ENTITY/Country,1.0
287,INEX_XER-125,ENTITY/FIFA_World_Cup,1.0
288,INEX_XER-126,ENTITY/Toy_train,1.0
289,INEX_XER-127,ENTITY/Politician,1.0
290,INEX_XER-127,ENTITY/Female,1.0
291,INEX_XER-128,ENTITY/Bond_girl,1.0
292,INEX_XER-129,ENTITY/1980_in_literature,1.0
293,INEX_XER-129,ENTITY/Writing,1.0
294,INEX_XER-129,ENTITY/Book,1.0
295,INEX_XER-129,ENTITY/Science_fiction,1.0
296,INEX_XER-130,ENTITY/Star_Trek,1.0
297,INEX_XER-130,ENTITY/Star_Trek_uniforms,1.0
298,INEX_XER-132,ENTITY/Nordic_countries,1.0
299,INEX_XER-132,ENTITY/Composer,1.0
300,INEX_XER-132,ENTITY/Classical_music,1.0
301,INEX_XER-133,ENTITY/Country,1.0
302,INEX_XER-134,ENTITY/Sprint_(running),1.0
303,INEX_XER-134,ENTITY/Sprint_(running),1.0
304,INEX_XER-134,ENTITY/100_metres,1.0
305,INEX_XER-135,ENTITY/Professional_baseball,1.0
306,INEX_XER-135,ENTITY/Japan,1.0
307,INEX_XER-136,ENTITY/Major_League_Baseball,1.0
308,INEX_XER-138,ENTITY/National_park,1.0
309,INEX_XER-138,ENTITY/East_Coast_of_the_United_States,1.0
310,INEX_XER-139,ENTITY/Akira_Kurosawa,1.0
311,INEX_XER-139,ENTITY/Film,1.0
312,INEX_XER-139,ENTITY/Film_director,1.0
313,INEX_XER-143,ENTITY/Germans_in_France,1.0
314,INEX_XER-143,ENTITY/Netherlands,1.0
315,INEX_XER-143,ENTITY/Hanseatic_League,1.0
316,INEX_XER-144,ENTITY/World_Chess_Championship,1.0
317,INEX_XER-144,ENTITY/Chess,1.0
318,INEX_XER-147,ENTITY/People_(magazine),1.0
319,INEX_XER-147,ENTITY/Chemical_element,1.0
320,INEX_XER-147,ENTITY/Namesake,1.0
321,QALD2_te-1,ENTITY/City,1.0
322,QALD2_te-1,ENTITY/Residency_(domicile),1.0
323,QALD2_te-1,ENTITY/Germany,1.0
324,QALD2_te-2,ENTITY/John_F._Kennedy,1.0
325,QALD2_te-3,ENTITY/Mayor,1.0
326,QALD2_te-5,ENTITY/Mountain,1.0
327,QALD2_te-6,ENTITY/Sweden,1.0
328,QALD2_te-6,ENTITY/Professional,1.0
329,QALD2_te-6,ENTITY/Skateboarding,1.0
330,QALD2_te-8,ENTITY/Mountain_range,1.0
331,QALD2_te-8,ENTITY/Himalayas,1.0
332,QALD2_te-8,ENTITY/Country,1.0
333,QALD2_te-9,ENTITY/Trumpet,1.0
334,QALD2_te-9,ENTITY/Bandleader,1.0
335,QALD2_te-9,ENTITY/All_(band),1.0
336,QALD2_te-11,ENTITY/Formula_One,1.0
337,QALD2_te-12,ENTITY/World_Heritage_Site,1.0
338,QALD2_te-12,ENTITY/All_(band),1.0
339,QALD2_te-12,ENTITY/Cultural_Property_(Japan),1.0
340,QALD2_te-13,ENTITY/Premier_League,1.0
341,QALD2_te-14,ENTITY/The_Prodigy,1.0
342,QALD2_te-15,ENTITY/River,1.0
343,QALD2_te-17,ENTITY/Record_producer,1.0
344,QALD2_te-17,ENTITY/Car,1.0
345,QALD2_te-19,ENTITY/Berlin,1.0
346,QALD2_te-19,ENTITY/Unlimited_atonement,1.0
347,QALD2_te-19,ENTITY/Vienna,1.0
348,QALD2_te-21,ENTITY/Canada,1.0
349,QALD2_te-22,ENTITY/Governor_of_Texas,1.0
350,QALD2_te-24,ENTITY/Elizabeth_II,1.0
351,QALD2_te-25,ENTITY/Has_Been,1.0
352,QALD2_te-27,ENTITY/Sean_Parnell,1.0
353,QALD2_te-27,ENTITY/U.S._state,1.0
354,QALD2_te-28,ENTITY/Film,1.0
355,QALD2_te-28,ENTITY/Film_director,1.0
356,QALD2_te-28,ENTITY/Francis_Ford_Coppola,1.0
357,QALD2_te-29,ENTITY/Film,1.0
358,QALD2_te-29,ENTITY/William_Shatner,1.0
359,QALD2_te-29,ENTITY/Film_director,1.0
360,QALD2_te-31,ENTITY/Electric_current,1.0
361,QALD2_te-31,ENTITY/All_(band),1.0
362,QALD2_te-31,ENTITY/Leadership,1.0
363,QALD2_te-31,ENTITY/Methodism,1.0
364,QALD2_te-33,ENTITY/Nonprofit_organization,1.0
365,QALD2_te-35,ENTITY/Skype,1.0
366,QALD2_te-39,ENTITY/Company,1.0
367,QALD2_te-39,ENTITY/Munich,1.0
368,QALD2_te-40,ENTITY/Board_game,1.0
369,QALD2_te-41,ENTITY/Intel,1.0
370,QALD2_te-41,ENTITY/Founding_of_Moldavia,1.0
371,QALD2_te-42,ENTITY/Amanda_Palmer,1.0
372,QALD2_te-43,ENTITY/German_Shepherd,1.0
373,QALD2_te-44,ENTITY/Weser,1.0
374,QALD2_te-45,ENTITY/Country,1.0
375,QALD2_te-45,ENTITY/Rhine,1.0
376,QALD2_te-46,ENTITY/Surfing,1.0
377,QALD2_te-46,ENTITY/Philippines,1.0
378,QALD2_te-46,ENTITY/Professional,1.0
379,QALD2_te-48,ENTITY/Secret_Intelligence_Service,1.0
380,QALD2_te-48,ENTITY/City,1.0
381,QALD2_te-49,ENTITY/Weapon,1.0
382,QALD2_te-49,ENTITY/Designer,1.0
383,QALD2_te-49,ENTITY/Uzi,1.0
384,QALD2_te-51,ENTITY/Frisian_Islands,1.0
385,QALD2_te-51,ENTITY/All_(band),1.0
386,QALD2_te-51,ENTITY/Netherlands,1.0
387,QALD2_te-53,ENTITY/Lisbon,1.0
388,QALD2_te-55,ENTITY/Mount_Olympus,1.0
389,QALD2_te-55,ENTITY/Greek_mythology,1.0
390,QALD2_te-55,ENTITY/Goddess,1.0
391,QALD2_te-57,ENTITY/Astronaut,1.0
392,QALD2_te-57,ENTITY/Apollo_14,1.0
393,QALD2_te-58,ENTITY/Salt_Lake_City,1.0
394,QALD2_te-58,ENTITY/Time_zone,1.0
395,QALD2_te-59,ENTITY/Time_zone,1.0
396,QALD2_te-59,ENTITY/Utah,1.0
397,QALD2_te-59,ENTITY/U.S._state,1.0
398,QALD2_te-60,ENTITY/Lake,1.0
399,QALD2_te-63,ENTITY/Argentina,1.0
400,QALD2_te-63,ENTITY/Film,1.0
401,QALD2_te-64,ENTITY/Launch_pad,1.0
402,QALD2_te-65,ENTITY/John_Lennon,1.0
403,QALD2_te-65,ENTITY/Musical_instrument,1.0
404,QALD2_te-66,ENTITY/Ship,1.0
405,QALD2_te-66,ENTITY/WERE,1.0
406,QALD2_te-66,ENTITY/Benjamin_Franklin,1.0
407,QALD2_te-67,ENTITY/Juan_Carlos_I_of_Spain,1.0
408,QALD2_te-72,ENTITY/Area_51,1.0
409,QALD2_te-75,ENTITY/Daughter,1.0
410,QALD2_te-75,ENTITY/United_Kingdom,1.0
411,QALD2_te-75,ENTITY/Death,1.0
412,QALD2_te-76,ENTITY/Margaret_Thatcher,1.0
413,QALD2_te-77,ENTITY/Scarface_(1983_film),1.0
414,QALD2_te-80,ENTITY/William_Goldman,1.0
415,QALD2_te-81,ENTITY/Viking_Press,1.0
416,QALD2_te-81,ENTITY/Jack_Kerouac,1.0
417,QALD2_te-81,ENTITY/Publishing,1.0
418,QALD2_te-82,ENTITY/Invention,1.0
419,QALD2_te-84,ENTITY/Captain_America,1.0
420,QALD2_te-86,ENTITY/Australia,1.0
421,QALD2_te-87,ENTITY/Harold_and_Maude,1.0
422,QALD2_te-87,ENTITY/Music,1.0
423,QALD2_te-87,ENTITY/Composer,1.0
424,QALD2_te-88,ENTITY/Clint_Eastwood,1.0
425,QALD2_te-90,ENTITY/Prime_Minister_of_Spain,1.0
426,QALD2_te-91,ENTITY/Abbreviation,1.0
427,QALD2_te-91,ENTITY/U.S._state,1.0
428,QALD2_te-92,ENTITY/Bruce_Springsteen,1.0
429,QALD2_te-93,ENTITY/Army_of_Darkness,1.0
430,QALD2_te-93,ENTITY/Film,1.0
431,QALD2_te-93,ENTITY/Sam_Raimi,1.0
432,QALD2_te-95,ENTITY/National_anthem,1.0
433,QALD2_te-95,ENTITY/Lyrics,1.0
434,QALD2_te-97,ENTITY/The_Storm_on_the_Sea_of_Galilee,1.0
435,QALD2_te-98,ENTITY/Miffy,1.0
436,QALD2_te-99,ENTITY/Record_label,1.0
437,QALD2_te-99,ENTITY/Elvis_Presley,1.0
438,QALD2_te-99,ENTITY/Album,1.0
439,QALD2_te-100,ENTITY/Orangina,1.0
440,QALD2_tr-1,ENTITY/Astronaut,1.0
441,QALD2_tr-1,ENTITY/Russia,1.0
442,QALD2_tr-3,ENTITY/Bill_Clinton,1.0
443,QALD2_tr-4,ENTITY/Brooklyn_Bridge,1.0
444,QALD2_tr-4,ENTITY/Cross,1.0
445,QALD2_tr-6,ENTITY/Abraham_Lincoln,1.0
446,QALD2_tr-6,ENTITY/Dice,1.0
447,QALD2_tr-9,ENTITY/Spirit_possession,1.0
448,QALD2_tr-9,ENTITY/Mineral,1.0
449,QALD2_tr-9,ENTITY/Gold,1.0
450,QALD2_tr-10,ENTITY/Nile,1.0
451,QALD2_tr-10,ENTITY/Country,1.0
452,QALD2_tr-10,ENTITY/IK_Start,1.0
453,QALD2_tr-11,ENTITY/Cave,1.0
454,QALD2_tr-15,ENTITY/Goofy,1.0
455,QALD2_tr-15,ENTITY/The_Who,1.0
456,QALD2_tr-16,ENTITY/Africa,1.0
457,QALD2_tr-17,ENTITY/All_(band),1.0
458,QALD2_tr-17,ENTITY/City,1.0
459,QALD2_tr-17,ENTITY/New_Jersey,1.0
460,QALD2_tr-18,ENTITY/Munch_Museum,1.0
461,QALD2_tr-18,ENTITY/Exhibition,1.0
462,QALD2_tr-18,ENTITY/The_Scream,1.0
463,QALD2_tr-21,ENTITY/U.S._state,1.0
464,QALD2_tr-21,ENTITY/Illinois,1.0
465,QALD2_tr-22,ENTITY/Limerick_Lake,1.0
466,QALD2_tr-23,ENTITY/Walt_Disney,1.0
467,QALD2_tr-24,ENTITY/Mountain,1.0
468,QALD2_tr-24,ENTITY/Annapurna,1.0
469,QALD2_tr-24,ENTITY/Elevation,1.0
470,QALD2_tr-25,ENTITY/Garry_Marshall,1.0
471,QALD2_tr-25,ENTITY/Film_director,1.0
472,QALD2_tr-25,ENTITY/Julia_Roberts,1.0
473,QALD2_tr-26,ENTITY/Bridge,1.0
474,QALD2_tr-26,ENTITY/Manhattan_Bridge,1.0
475,QALD2_tr-28,ENTITY/Constitutional_monarchy,1.0
476,QALD2_tr-28,ENTITY/Europe,1.0
477,QALD2_tr-28,ENTITY/Country,1.0
478,QALD2_tr-29,ENTITY/WikiLeaks,1.0
479,QALD2_tr-30,ENTITY/Population_density,1.0
480,QALD2_tr-31,ENTITY/Currency,1.0
481,QALD2_tr-31,ENTITY/Czech_Republic,1.0
482,QALD2_tr-32,ENTITY/Euro,1.0
483,QALD2_tr-32,ENTITY/European_Union,1.0
484,QALD2_tr-34,ENTITY/Official_language,1.0
485,QALD2_tr-35,ENTITY/Universal_Studios,1.0
486,QALD2_tr-35,ENTITY/Ownership,1.0
487,QALD2_tr-36,ENTITY/Yenisei_River,1.0
488,QALD2_tr-38,ENTITY/Monarch,1.0
489,QALD2_tr-40,ENTITY/Australia,1.0
