,query_id,tag,confidence
33	SemSearch_ES-11	ENTITY/Austin_Powers_Pinball	1
34	SemSearch_ES-11	ENTITY/Austin_Powers_Collectible_Card_Game	1
35	SemSearch_ES-12	ENTITY/Austin,_Texas	1
36	SemSearch_ES-12	ENTITY/Austin_College	1
37	SemSearch_ES-12	ENTITY/Texas	1
38	SemSearch_ES-2	ENTITY/B._F._Skinner	1
39	SemSearch_ES-102	ENTITY/	1
40	SemSearch_ES-14	ENTITY/Benjamin_Franklin	1
41	SemSearch_ES-14	ENTITY/Ben_Franklin_(Canadian_politician)	1
42	SemSearch_ES-14	ENTITY/Ben_Franklin_(Australian_politician)	1
43	SemSearch_ES-14	ENTITY/Benjamin_Franklin_(clergyman)	1
44	SemSearch_ES-14	ENTITY/Benjamin_Franklin_(surgeon)	1
45	SemSearch_ES-14	ENTITY/Benjamin_Cromwell_Franklin	1
46	SemSearch_ES-14	ENTITY/Benjamin_Joseph_Franklin	1
47	SemSearch_ES-14	ENTITY/Ben_Franklin_(PX-15)	1
48	SemSearch_ES-14	ENTITY/Benjamin_Franklin_(2002_film)	1
49	SemSearch_ES-14	ENTITY/Benjamin_Franklin_(Boyle)	1
50	SemSearch_ES-14	ENTITY/Benjamin_Franklin_(Jouvenal)	1
51	SemSearch_ES-14	ENTITY/Benjamin_Franklin,_Jr.	1
52	SemSearch_ES-14	ENTITY/Benjamin_Franklin_(miniseries)	1
53	SemSearch_ES-14	ENTITY/Ben_Franklin_(company)	1
54	SemSearch_ES-14	ENTITY/Ben_Franklin,_Texas	1
55	INEX_LD-20120432	ENTITY/Bicycle_Playing_Cards	1
56	INEX_LD-20120431	ENTITY/Health_(magazine)	1
57	INEX_LD-20120431	ENTITY/Health_(journal)	1
58	SemSearch_ES-104	ENTITY/Bourbonnais,_Illinois	1
59	SemSearch_ES-104	ENTITY/Illinois	1
60	SemSearch_ES-16	ENTITY/Brooklyn_Bridge	1
61	SemSearch_ES-16	ENTITY/Brooklyn_Bridge_(Sydney)	1
62	SemSearch_ES-16	ENTITY/Brooklyn_Bridge_(TV_series)	1
63	SemSearch_ES-16	ENTITY/Brooklyn_Bridge_(film)	1
64	SemSearch_ES-16	ENTITY/Brooklyn_Bridge_(album)	1
65	SemSearch_ES-16	ENTITY/Brooklyn_Bridge_%E2%80%93_City_Hall_(IRT_Lexington_Avenue_Line)	1
66	SemSearch_ES-17	ENTITY/Butte,_Montana	1
67	SemSearch_ES-17	ENTITY/Montana	1
68	SemSearch_ES-18	ENTITY/Canasta	1
69	SemSearch_ES-18	ENTITY/Canasta_(band)	1
70	SemSearch_ES-18	ENTITY/Chan_Canasta	1
71	SemSearch_ES-18	ENTITY/Nasty_Canasta_(burlesque)	1
72	SemSearch_ES-19	ENTITY/Carl_Lewis	1
73	SemSearch_ES-20	ENTITY/The_Carolinas	1
74	SemSearch_ES-20	ENTITY/Carolina,_Alabama	1
75	SemSearch_ES-20	ENTITY/Carolina,_Rhode_Island	1
76	SemSearch_ES-20	ENTITY/Carolina,_Puerto_Rico	1
77	SemSearch_ES-20	ENTITY/Carolina,_U.S._Virgin_Islands	1
78	SemSearch_ES-20	ENTITY/Carolina,_Maranh%C3%A3o	1
79	SemSearch_ES-20	ENTITY/Carolina,_Mpumalanga	1
80	SemSearch_ES-20	ENTITY/Carolina,_Suriname	1
81	SemSearch_ES-20	ENTITY/Carolina_(Seu_Jorge_album)	1
82	SemSearch_ES-20	ENTITY/Carolina_(Eric_Church_album)	1
83	SemSearch_ES-20	ENTITY/Carolina_(state_song)	1
84	SemSearch_ES-20	ENTITY/Carolina_(Parmalee_song)	1
85	SemSearch_ES-20	ENTITY/Carolina_(2003_film)	1
86	SemSearch_ES-20	ENTITY/Carolina_(1934_film)	1
87	SemSearch_ES-20	ENTITY/Carolina_(ship)	1
88	SemSearch_ES-21	ENTITY/Charles_Darwin	1
89	SemSearch_ES-21	ENTITY/Charles_Darwin_(medical_student)	1
90	SemSearch_ES-21	ENTITY/Charles_Galton_Darwin	1
91	SemSearch_ES-21	ENTITY/Charles_Darwin_(RAF_officer)	1
92	SemSearch_ES-21	ENTITY/Charles_Darwin,_Northern_Territory	1
93	SemSearch_ES-106	ENTITY/Chase_Masterson	1
94	SemSearch_ES-23	ENTITY/Virginia_Beach,_Virginia	1
95	SemSearch_ES-24	ENTITY/Coastal_Carolina_University	1
96	SemSearch_ES-24	ENTITY/Carolina,_Alabama	1
97	SemSearch_ES-24	ENTITY/Carolina,_Alamance_County,_North_Carolina	1
98	SemSearch_ES-24	ENTITY/Carolina,_Gaston_County,_North_Carolina	1
99	SemSearch_ES-24	ENTITY/Carolina,_Rhode_Island	1
100	SemSearch_ES-24	ENTITY/Carolina,_Puerto_Rico	1
101	SemSearch_ES-24	ENTITY/Carolina,_U.S._Virgin_Islands	1
102	SemSearch_ES-24	ENTITY/Carolina,_Maranh%C3%A3o	1
103	SemSearch_ES-24	ENTITY/Carolina,_Mpumalanga	1
104	SemSearch_ES-24	ENTITY/Carolina,_Suriname	1
105	SemSearch_ES-24	ENTITY/Carolina_(ship)	1
106	SemSearch_ES-107	ENTITY/	1
107	SemSearch_ES-107	ENTITY/	1
108	INEX_LD-2009063	ENTITY/D-Day_(military_term)	1
109	INEX_LD-2009063	ENTITY/Invasion_of_Normandy	1
110	SemSearch_ES-108	ENTITY/Danielia_Cotton	1
111	SemSearch_ES-109	ENTITY/David_Hewlett	1
112	SemSearch_ES-25	ENTITY/David_Suchet	1
113	SemSearch_ES-111	ENTITY/Eagle_Rock,_Los_Angeles	1
114	SemSearch_ES-111	ENTITY/California	1
115	INEX_LD-2009096	ENTITY/Gustave_Eiffel	1
116	INEX_LD-2009096	ENTITY/Eiffel_Tower	1
117	INEX_LD-2009096	ENTITY/Eiffel_(company)	1
118	INEX_LD-2009096	ENTITY/Eiffel_65	1
119	INEX_LD-2009096	ENTITY/Eiffel_(band)	1
120	INEX_LD-2009096	ENTITY/Eiffel_(programming_language)	1
121	INEX_LD-2009096	ENTITY/Erika_Eiffel	1
122	INEX_LD-2010057	ENTITY/Albert_Einstein	1
123	INEX_LD-2010057	ENTITY/Theory_of_relativity	1
124	SemSearch_ES-28	ENTITY/El_Salvador	1
125	SemSearch_ES-28	ENTITY/El_Salvador,_Chile	1
126	SemSearch_ES-28	ENTITY/El_Salvador,_Cuba	1
127	SemSearch_ES-28	ENTITY/El_Salvador,_Misamis_Oriental	1
128	SemSearch_ES-28	ENTITY/El_Salvador_(Athlete_song)	1
129	SemSearch_ES-28	ENTITY/El_Salvador_(Peter,_Paul_and_Mary_song)	1
130	INEX_LD-2010020	ENTITY/France	1
131	SemSearch_ES-30	ENTITY/E-Loan	1
132	SemSearch_ES-30	ENTITY/Line_of_Credit_(film)	1
133	SemSearch_ES-32	ENTITY/Chambersburg	1
134	SemSearch_ES-32	ENTITY/Chambersburg,_Pennsylvania	1
135	SemSearch_ES-32	ENTITY/Pennsylvania	1
136	INEX_LD-2009061	ENTITY/France	1
137	INEX_LD-2009061	ENTITY/World_War_II	1
138	INEX_LD-2009061	ENTITY/Normandy	1
139	SemSearch_ES-114	ENTITY/Glenn_Frey	1
140	INEX_LD-20120222	ENTITY/Johann_Sebastian_Bach	1
141	INEX_LD-20120222	ENTITY/Bach_(journal)	1
142	INEX_LD-20120222	ENTITY/Bach,_Austria	1
143	INEX_LD-20120222	ENTITY/Bach,_Lot	1
144	INEX_LD-20120221	ENTITY/Flamenco_(1952_film)	1
145	INEX_LD-20120221	ENTITY/Flamenco_(1995_film)	1
146	INEX_LD-20120232	ENTITY/Blues_(Jimi_Hendrix_album)	1
147	INEX_LD-20120232	ENTITY/Blues_(Bob_Dylan_album)	1
148	INEX_LD-20120232	ENTITY/Blues_(Breakout_album)	1
149	INEX_LD-20120232	ENTITY/Blues_(Eric_Clapton_album)	1
150	SemSearch_ES-33	ENTITY/Harry_Potter	1
151	SemSearch_ES-33	ENTITY/Harry_Potter_(journalist)	1
152	SemSearch_ES-34	ENTITY/Harry_Potter	1
153	SemSearch_ES-94	ENTITY/Hugh_Downs	1
154	SemSearch_ES-36	ENTITY/IMDb	1
155	SemSearch_ES-36	ENTITY/Batman_Returns	1
156	SemSearch_ES-36	ENTITY/Batman_(1966_film)	1
157	SemSearch_ES-36	ENTITY/Batman_(1989_film)	1
158	SemSearch_ES-36	ENTITY/Batman_(TV_series)	1
159	SemSearch_ES-36	ENTITY/Batman	1
160	INEX_LD-2010004	ENTITY/India	1
161	INEX_LD-20120532	ENTITY/Intellectual_Property_(film)	1
162	SemSearch_ES-118	ENTITY/Iowa_Wolves	1
163	SemSearch_ES-118	ENTITY/Iowa	1
164	SemSearch_ES-118	ENTITY/Iowa,_Louisiana	1
165	SemSearch_ES-118	ENTITY/Energy_(Taiwanese_band)	1
166	SemSearch_ES-118	ENTITY/Energy_(Fourplay_album)	1
167	SemSearch_ES-118	ENTITY/Energy_(Jeremy_Steig_album)	1
168	SemSearch_ES-118	ENTITY/Energy_(Operation_Ivy_album)	1
169	SemSearch_ES-118	ENTITY/Energy_(Pointer_Sisters_album)	1
170	SemSearch_ES-118	ENTITY/Energy_(Drake_song)	1
171	SemSearch_ES-118	ENTITY/Energy_(Keri_Hilson_song)	1
172	SemSearch_ES-118	ENTITY/Energy_(Nu%C5%A1a_Derenda_song)	1
173	SemSearch_ES-38	ENTITY/Jack_the_Ripper	1
174	SemSearch_ES-38	ENTITY/Jack_the_Ripper_(1959_film)	1
175	SemSearch_ES-38	ENTITY/Jack_the_Ripper_(1976_film)	1
176	SemSearch_ES-38	ENTITY/Jack_the_Ripper_(song)	1
177	SemSearch_ES-38	ENTITY/Jack_the_Ripper_(1973_TV_series)	1
178	SemSearch_ES-38	ENTITY/Jack_the_Ripper_(1988_TV_series)	1
179	SemSearch_ES-38	ENTITY/Jack_the_Ripper_(1987_video_game)	1
180	SemSearch_ES-38	ENTITY/Jack_the_Ripper_(2003_video_game)	1
181	SemSearch_ES-39	ENTITY/James_Caldwell_High_School	1
182	SemSearch_ES-39	ENTITY/James_Caldwell_(Ohio_politician)	1
183	SemSearch_ES-39	ENTITY/James_Caldwell_(Missouri_speaker)	1
184	SemSearch_ES-39	ENTITY/James_Caldwell_(British_politician)	1
185	SemSearch_ES-39	ENTITY/James_Eber_Caldwell	1
186	SemSearch_ES-39	ENTITY/James_Caldwell_(clergyman)	1
187	SemSearch_ES-39	ENTITY/James_R._Caldwell	1
188	SemSearch_ES-39	ENTITY/James_Emmot_Caldwell	1
189	SemSearch_ES-39	ENTITY/James_Erwin_Caldwell	1
190	SemSearch_ES-39	ENTITY/James_Caldwell_(mathematician)	1
191	SemSearch_ES-40	ENTITY/James_Clayton_(engineer)	1
192	SemSearch_ES-40	ENTITY/James_Clayton_(priest)	1
193	SemSearch_ES-40	ENTITY/	1
194	SemSearch_ES-41	ENTITY/Joan_of_Arc	1
195	SemSearch_ES-41	ENTITY/Joan_of_Arc_(1900_film)	1
196	SemSearch_ES-41	ENTITY/Joan_of_Arc_(1935_film)	1
197	SemSearch_ES-41	ENTITY/Joan_of_Arc_(1948_film)	1
198	SemSearch_ES-41	ENTITY/Joan_of_Arc_(miniseries)	1
199	SemSearch_ES-41	ENTITY/Joan_of_Arc_(band)	1
200	SemSearch_ES-41	ENTITY/Joan_of_Arc_(Leonard_Cohen_song)	1
201	SemSearch_ES-41	ENTITY/Joan_of_Arc_(Madonna_song)	1
202	SemSearch_ES-41	ENTITY/Joan_of_Arc_(Orchestral_Manoeuvres_in_the_Dark_song)	1
203	SemSearch_ES-41	ENTITY/Joan_of_Arc_(poem)	1
204	INEX_LD-2012311	ENTITY/John_Lennon	1
205	INEX_LD-2012311	ENTITY/Yoko_Ono	1
206	INEX_LD-2012311	ENTITY/(Just_Like)_Starting_Over	1
207	SemSearch_LS-18	ENTITY/John_Lennon	1
208	SemSearch_LS-18	ENTITY/John_Lennon_(Royal_Navy_officer)	1
209	SemSearch_LS-18	ENTITY/John_Lennon_(footballer)	1
210	INEX_LD-2012307	ENTITY/Millard_Fillmore	1
211	SemSearch_ES-45	ENTITY/Keith_Urban	1
212	SemSearch_ES-45	ENTITY/Keith_Urban_(1991_album)	1
213	SemSearch_ES-45	ENTITY/Keith_Urban_(1999_album)	1
214	SemSearch_ES-47	ENTITY/King_Arthur	1
215	SemSearch_ES-47	ENTITY/King_Arthur_(DC_Comics)	1
216	SemSearch_ES-47	ENTITY/King_Arthur_(TV_series)	1
217	SemSearch_ES-47	ENTITY/King_Arthur_(2004_film)	1
218	SemSearch_ES-47	ENTITY/King_Arthur_(video_game)	1
219	SemSearch_ES-47	ENTITY/King_Arthur_(opera)	1
220	SemSearch_ES-49	ENTITY/Laura_Bush	1
221	SemSearch_ES-50	ENTITY/The_Bob_%26_Tom_Show	1
222	SemSearch_ES-50	ENTITY/RealLauraSteele?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor	1
223	SemSearch_LS-21	ENTITY/Lily_Allen	1
224	SemSearch_ES-53	ENTITY/Lynchburg,_Virginia	1
225	SemSearch_ES-53	ENTITY/Virginia	1
226	SemSearch_ES-95	ENTITY/Madrid	1
227	SemSearch_ES-95	ENTITY/Madrid,_Cundinamarca	1
228	SemSearch_ES-95	ENTITY/Madrid,_Colima	1
229	SemSearch_ES-95	ENTITY/Madrid,_Surigao_del_Sur	1
230	SemSearch_ES-95	ENTITY/Madrid,_Alabama	1
231	SemSearch_ES-95	ENTITY/Madrid,_Colorado	1
232	SemSearch_ES-95	ENTITY/Madrid,_Iowa	1
233	SemSearch_ES-95	ENTITY/Madrid,_Maine	1
234	SemSearch_ES-95	ENTITY/Madrid,_Nebraska	1
235	SemSearch_ES-95	ENTITY/Madrid,_New_Mexico	1
236	SemSearch_ES-95	ENTITY/Madrid,_New_York	1
237	SemSearch_ES-95	ENTITY/Madrid_(band)	1
238	SemSearch_ES-54	ENTITY/Marc_Anthony	1
239	SemSearch_ES-56	ENTITY/Mario_Bros.	1
240	SemSearch_ES-56	ENTITY/Super_Mario_Bros.	1
241	SemSearch_ES-56	ENTITY/Super_Mario_Bros._(film)	1
242	SemSearch_ES-56	ENTITY/Super_Mario_Bros.:_Peach-Hime_Kyushutsu_Dai_Sakusen!	1
243	SemSearch_ES-56	ENTITY/The_Super_Mario_Bros._Super_Show!	1
244	SemSearch_ES-57	ENTITY/Martin_Luther_King_Jr.	1
245	SemSearch_ES-57	ENTITY/Martin_Luther_King_Sr.	1
246	SemSearch_ES-57	ENTITY/Martin_Luther_King_III	1
247	SemSearch_ES-57	ENTITY/Martin_Luther_King_Jr._(Wilson_sculpture)	1
248	SemSearch_ES-58	ENTITY/Mason,_Ohio	1
249	SemSearch_ES-58	ENTITY/Ohio	1
250	SemSearch_LS-25	ENTITY/U2	1
251	SemSearch_ES-59	ENTITY/	1
252	SemSearch_ES-59	ENTITY/Des_Moines,_Iowa	1
253	SemSearch_ES-59	ENTITY/Iowa	1
254	SemSearch_ES-60	ENTITY/Michael_Douglas	1
255	SemSearch_ES-60	ENTITY/Michael_R._Douglas	1
256	SemSearch_ES-60	ENTITY/Michael_Douglas_(skeleton_racer)	1
257	SemSearch_ES-60	ENTITY/Michael_Douglas_(politician)	1
258	SemSearch_ES-123	ENTITY/Michael_Zimmerman_(biologist)	1
259	SemSearch_ES-123	ENTITY/Michael_Zimmerman_(historian)	1
260	SemSearch_ES-123	ENTITY/Michael_Zimmerman_(jurist)	1
261	SemSearch_ES-123	ENTITY/Michael_E._Zimmerman	1
262	SemSearch_ES-124	ENTITY/	1
263	SemSearch_ES-124	ENTITY/Motorola	1
264	SemSearch_ES-61	ENTITY/Fantasy_Island	1
265	SemSearch_ES-4	ENTITY/NAACP_Image_Awards	1
266	SemSearch_ES-4	ENTITY/NAACP	1
267	INEX_LD-2012339	ENTITY/Nelson_Mandela	1
268	INEX_LD-2012339	ENTITY/John_Langalibalele_Dube	1
269	SemSearch_ES-96	ENTITY/New_England_Coffee	1
270	SemSearch_ES-96	ENTITY/New_England	1
271	SemSearch_ES-96	ENTITY/New_England,_North_Dakota	1
272	SemSearch_ES-96	ENTITY/New_England,_Ohio	1
273	SemSearch_ES-96	ENTITY/New_England_(Wishbone_Ash_album)	1
274	SemSearch_ES-96	ENTITY/New_England_(New_England_album)	1
275	SemSearch_ES-96	ENTITY/New_England_(band)	1
276	SemSearch_ES-96	ENTITY/Coffee,_Georgia	1
277	INEX_LD-2012301	ENTITY/Niagara_Falls	1
278	INEX_LD-2012301	ENTITY/Niagara_Falls,_Ontario	1
279	INEX_LD-2012301	ENTITY/Niagara_Falls,_New_York	1
280	SemSearch_ES-125	ENTITY/Nokia_E72	1
281	SemSearch_ES-125	ENTITY/Nokia	1
282	SemSearch_ES-65	ENTITY/Orlando,_Florida	1
283	SemSearch_ES-65	ENTITY/Florida	1
284	SemSearch_ES-66	ENTITY/Overeaters_Anonymous	1
285	SemSearch_ES-127	ENTITY/Palm_Tungsten	1
286	SemSearch_ES-127	ENTITY/Palm,_Inc.	1
287	SemSearch_ES-128	ENTITY/Philadelphia	1
288	SemSearch_ES-128	ENTITY/Philadelphia,_Illinois	1
289	SemSearch_ES-128	ENTITY/Philadelphia,_Indiana	1
290	SemSearch_ES-128	ENTITY/Philadelphia,_Mississippi	1
291	SemSearch_ES-128	ENTITY/Philadelphia,_New_York	1
292	SemSearch_ES-128	ENTITY/Philadelphia,_Tennessee	1
293	SemSearch_ES-128	ENTITY/	1
294	SemSearch_ES-97	ENTITY/The_Pink_Panther_2	1
295	SemSearch_ES-97	ENTITY/The_Pink_Panther	1
296	SemSearch_ES-97	ENTITY/Pink_Panther_(character)	1
297	SemSearch_ES-129	ENTITY/pizzapapalis-of-greektown-detroit	1
298	SemSearch_ES-129	ENTITY/Detroit	1
299	SemSearch_ES-129	ENTITY/Michigan	1
300	SemSearch_ES-70	ENTITY/Radio_Italia_TV	1
301	SemSearch_ES-70	ENTITY/	1
302	SemSearch_ES-70	ENTITY/Virgin_Radio_Italia	1
303	SemSearch_ES-70	ENTITY/Online_(magazine)	1
304	SemSearch_ES-70	ENTITY/Online_(album)	1
305	SemSearch_ES-70	ENTITY/Online_(song)	1
306	SemSearch_ES-70	ENTITY/Online_(Brainstorm_song)	1
307	SemSearch_ES-73	ENTITY/Rowan_University	1
308	SemSearch_ES-73	ENTITY/Rowan,_Iran	1
309	SemSearch_ES-73	ENTITY/Rowan,_Iowa	1
310	SemSearch_ES-74	ENTITY/Sacred_Heart_University	1
311	SemSearch_ES-74	ENTITY/Sacred_Heart,_Minnesota	1
312	SemSearch_ES-74	ENTITY/Sacred_Heart,_Oklahoma	1
313	SemSearch_ES-75	ENTITY/	1
314	SemSearch_ES-75	ENTITY/Sagemont,_Houston	1
315	SemSearch_ES-75	ENTITY/Houston	1
316	SemSearch_ES-75	ENTITY/Texas	1
317	SemSearch_ES-77	ENTITY/Savannah_Technical_College	1
318	SemSearch_ES-77	ENTITY/Savannah,_Georgia	1
319	SemSearch_ES-5	ENTITY/Scott_County,_Arkansas	1
320	SemSearch_ES-5	ENTITY/Scott_County,_Illinois	1
321	SemSearch_ES-5	ENTITY/Scott_County,_Indiana	1
322	SemSearch_ES-5	ENTITY/Scott_County,_Iowa	1
323	SemSearch_ES-5	ENTITY/Scott_County,_Kansas	1
324	SemSearch_ES-5	ENTITY/Scott_County,_Kentucky	1
325	SemSearch_ES-5	ENTITY/Scott_County,_Minnesota	1
326	SemSearch_ES-5	ENTITY/Scott_County,_Mississippi	1
327	SemSearch_ES-5	ENTITY/Scott_County,_Missouri	1
328	SemSearch_ES-5	ENTITY/Scott_County,_Tennessee	1
329	SemSearch_ES-5	ENTITY/Scott_County,_Virginia	1
330	SemSearch_ES-131	ENTITY/San_Diego_School_of_Creative_and_Performing_Arts	1
331	SemSearch_ES-131	ENTITY/San_Diego	1
332	SemSearch_ES-132	ENTITY/Sealy_Corporation	1
333	SemSearch_ES-132	ENTITY/Sealy,_Texas	1
334	SemSearch_ES-79	ENTITY/Shobana	1
335	SemSearch_ES-79	ENTITY/Masala,_Kirkkonummi	1
336	SemSearch_ES-79	ENTITY/Masala_(2013_film)	1
337	SemSearch_ES-79	ENTITY/Masala_(2012_film)	1
338	SemSearch_ES-81	ENTITY/South_Dakota_State_University	1
339	SemSearch_ES-81	ENTITY/South_Dakota	1
340	SemSearch_ES-135	ENTITY/Call_It_Spring	1
341	SemSearch_ES-135	ENTITY/Canada	1
342	SemSearch_ES-135	ENTITY/Canada,_Kansas	1
343	SemSearch_ES-135	ENTITY/Canada,_Kentucky	1
344	SemSearch_ES-135	ENTITY/Canada_(band)	1
345	SemSearch_ES-136	ENTITY/Sri_Lanka	1
346	SemSearch_ES-136	ENTITY/The_Sri_Lanka_Gazette	1
347	SemSearch_ES-137	ENTITY/	1
348	INEX_LD-2009022	ENTITY/Sichuan	1
349	SemSearch_ES-139	ENTITY/The_Big_Texan_Steak_Ranch	1
350	SemSearch_ES-139	ENTITY/Texas	1
351	SemSearch_ES-84	ENTITY/Danielle_Fishel	1
352	SemSearch_ES-84	ENTITY/The_Dish_(TV_series)	1
353	SemSearch_ES-84	ENTITY/The_Dish	1
354	SemSearch_ES-84	ENTITY/The_Dish_(landmark)	1
355	INEX_LD-2012343	ENTITY/The_Heart_of_a_Woman	1
356	SemSearch_ES-85	ENTITY/West_Michigan%27s_Longest_Yard_Sale	1
357	SemSearch_ES-85	ENTITY/The_Longest_Yard_(2005_film)	1
358	SemSearch_ES-86	ENTITY/The_Morning_Call	1
359	SemSearch_ES-86	ENTITY/Lehigh_Valley	1
360	SemSearch_ES-86	ENTITY/Pennsylvania	1
361	SemSearch_ES-88	ENTITY/Thomas_Jefferson	1
362	SemSearch_ES-88	ENTITY/Thomas_Jefferson_(athlete)	1
363	SemSearch_ES-88	ENTITY/Thomas_Jefferson_(Caymanian_politician)	1
364	SemSearch_ES-88	ENTITY/Thomas_Jefferson_(musician)	1
365	SemSearch_ES-88	ENTITY/Thomas_Jefferson_(Bitter)	1
366	SemSearch_ES-88	ENTITY/Thomas_Jefferson_(Partridge)	1
367	SemSearch_ES-88	ENTITY/Thomas_Jefferson_(film)	1
368	SemSearch_ES-89	ENTITY/University_of_North_Dakota	1
369	SemSearch_ES-89	ENTITY/North_Dakota	1
370	SemSearch_ES-98	ENTITY/University_of_Texas_at_Austin	1
371	SemSearch_ES-98	ENTITY/Texas	1
372	SemSearch_ES-98	ENTITY/Austin,_Texas	1
373	INEX_LD-2012303	ENTITY/San_Joaquin,_Corozal	1
374	INEX_LD-2012303	ENTITY/San_Joaqu%C3%ADn,_Bolivia	1
375	INEX_LD-2012303	ENTITY/San_Joaqu%C3%ADn	1
376	INEX_LD-2012303	ENTITY/San_Joaqu%C3%ADn,_Ecuador	1
377	INEX_LD-2012303	ENTITY/San_Joaqu%C3%ADn,_Quer%C3%A9taro	1
378	INEX_LD-2012303	ENTITY/San_Joaquin,_Iloilo	1
379	INEX_LD-2012303	ENTITY/San_Joaquin,_California	1
380	INEX_LD-2012303	ENTITY/San_Joaquin_Valley	1
381	INEX_LD-2012303	ENTITY/San_Joaqu%C3%ADn,_Carabobo	1
382	INEX_LD-2012303	ENTITY/San_Joaqu%C3%ADn,_Bolivia	1
383	INEX_LD-2012303	ENTITY/San Joaquin, Paraguay	1
384	INEX_LD-20120121	ENTITY/Vietnam	1
385	INEX_LD-20120121	ENTITY/Vietnam_(miniseries)	1
386	INEX_LD-20120121	ENTITY/VietNam_(band)	1
387	QALD2_te-100	ENTITY/Orangina	1
388	INEX_LD-2012336	ENTITY/Territory_of_Papua	1
389	INEX_LD-2012336	ENTITY/Papua_Island	1
390	INEX_LD-2012336	ENTITY/Papua_(province)	1
391	INEX_LD-2012336	ENTITY/Australia	1
392	INEX_LD-2012319	ENTITY/Alice_Munro	1
393	INEX_LD-2012341	ENTITY/Houston	1
394	INEX_LD-2012341	ENTITY/Houston,_British_Columbia	1
395	TREC_Entity-12	ENTITY/Air_Canada	1
396	TREC_Entity-12	ENTITY/Canada	1
397	TREC_Entity-7	ENTITY/Boeing_747	1
398	TREC_Entity-7	ENTITY/Boeing	1
399	INEX_XER-140	ENTITY/Germany	1
400	INEX_XER-140	ENTITY/Germany,_Indiana	1
401	INEX_XER-140	ENTITY/Germany,_Texas	1
402	INEX_XER-64	ENTITY/Alan_Moore	1
403	INEX_LD-2012349	ENTITY/Alexander_Nevsky_Cathedral,_Sofia	1
404	INEX_LD-2012349	ENTITY/Bulgaria	1
405	INEX_LD-2012349	ENTITY/Alexander_Nevsky	1
406	INEX_LD-2012349	ENTITY/Turkey	1
407	INEX_LD-2012377	ENTITY/World_War_I	1
408	INEX_LD-2012363	ENTITY/United_States	1
409	SemSearch_LS-1	ENTITY/Apollo_program	1
410	SemSearch_LS-2	ENTITY/Arab_world	1
411	SemSearch_LS-2	ENTITY/Persian_Gulf	1
412	INEX_LD-2012321	ENTITY/Stamford_Raffles	1
413	INEX_LD-2012321	ENTITY/Asia	1
414	TREC_Entity-14	ENTITY/Anthony_Awards	1
415	TREC_Entity-14	ENTITY/Bouchercon	1
416	SemSearch_LS-4	ENTITY/World_War_II	1
417	SemSearch_LS-4	ENTITY/Axis_powers	1
418	INEX_LD-2012315	ENTITY/Baguio	1
419	INEX_LD-2012315	ENTITY/Quezon_City	1
420	INEX_LD-2012315	ENTITY/Manila	1
421	INEX_LD-2012390	ENTITY/Major_League_Baseball	1
422	INEX_LD-2012327	ENTITY/Beloved_(novel)	1
423	INEX_LD-2012327	ENTITY/African_Americans	1
424	INEX_LD-2012327	ENTITY/Nobel_Prize_in_Literature	1
425	INEX_LD-2012359	ENTITY/Bob_Ricker	1
